#    L    TT             EE             BB             TE          
  1553    0.49547E+03    0.16475E+02    0.63969E-01    0.52712E+01
  1554    0.49281E+03    0.16566E+02    0.63891E-01    0.51571E+01
  1555    0.49017E+03    0.16655E+02    0.63813E-01    0.50357E+01
  1556    0.48756E+03    0.16742E+02    0.63735E-01    0.49062E+01
  1557    0.48496E+03    0.16830E+02    0.63657E-01    0.47694E+01
  1558    0.48238E+03    0.16917E+02    0.63579E-01    0.46259E+01
  1559    0.47984E+03    0.17001E+02    0.63501E-01    0.44743E+01
  1560    0.47731E+03    0.17086E+02    0.63423E-01    0.43152E+01
  1561    0.47478E+03    0.17169E+02    0.63345E-01    0.41494E+01
  1562    0.47227E+03    0.17252E+02    0.63267E-01    0.39760E+01
  1563    0.46979E+03    0.17333E+02    0.63189E-01    0.37966E+01
  1564    0.46734E+03    0.17414E+02    0.63112E-01    0.36103E+01
  1565    0.46491E+03    0.17492E+02    0.63034E-01    0.34170E+01
  1566    0.46251E+03    0.17569E+02    0.62956E-01    0.32184E+01
  1567    0.46011E+03    0.17644E+02    0.62879E-01    0.30119E+01
  1568    0.45775E+03    0.17720E+02    0.62802E-01    0.27998E+01
  1569    0.45542E+03    0.17793E+02    0.62724E-01    0.25815E+01
  1570    0.45311E+03    0.17866E+02    0.62647E-01    0.23573E+01
  1571    0.45083E+03    0.17939E+02    0.62570E-01    0.21278E+01
  1572    0.44857E+03    0.18008E+02    0.62493E-01    0.18917E+01
  1573    0.44633E+03    0.18077E+02    0.62416E-01    0.16502E+01
  1574    0.44414E+03    0.18143E+02    0.62339E-01    0.14032E+01
  1575    0.44196E+03    0.18209E+02    0.62263E-01    0.11510E+01
  1576    0.43980E+03    0.18271E+02    0.62186E-01    0.89343E+00
  1577    0.43768E+03    0.18333E+02    0.62110E-01    0.63081E+00
  1578    0.43558E+03    0.18394E+02    0.62034E-01    0.36335E+00
  1579    0.43352E+03    0.18452E+02    0.61958E-01    0.91080E-01
  1580    0.43147E+03    0.18509E+02    0.61882E-01   -0.18583E+00
  1581    0.42945E+03    0.18565E+02    0.61807E-01   -0.46721E+00
  1582    0.42747E+03    0.18619E+02    0.61731E-01   -0.75296E+00
  1583    0.42551E+03    0.18669E+02    0.61656E-01   -0.10429E+01
  1584    0.42359E+03    0.18720E+02    0.61581E-01   -0.13370E+01
  1585    0.42167E+03    0.18769E+02    0.61507E-01   -0.16350E+01
  1586    0.41981E+03    0.18815E+02    0.61432E-01   -0.19368E+01
  1587    0.41797E+03    0.18860E+02    0.61358E-01   -0.22423E+01
  1588    0.41616E+03    0.18903E+02    0.61284E-01   -0.25514E+01
  1589    0.41437E+03    0.18945E+02    0.61211E-01   -0.28638E+01
  1590    0.41261E+03    0.18984E+02    0.61138E-01   -0.31794E+01
  1591    0.41090E+03    0.19021E+02    0.61065E-01   -0.34981E+01
  1592    0.40920E+03    0.19057E+02    0.60992E-01   -0.38196E+01
  1593    0.40754E+03    0.19091E+02    0.60919E-01   -0.41440E+01
  1594    0.40589E+03    0.19123E+02    0.60847E-01   -0.44710E+01
  1595    0.40429E+03    0.19153E+02    0.60776E-01   -0.48003E+01
  1596    0.40273E+03    0.19181E+02    0.60704E-01   -0.51320E+01
  1597    0.40118E+03    0.19207E+02    0.60633E-01   -0.54658E+01
  1598    0.39967E+03    0.19231E+02    0.60563E-01   -0.58015E+01
  1599    0.39818E+03    0.19253E+02    0.60492E-01   -0.61391E+01
  1600    0.39673E+03    0.19274E+02    0.60422E-01   -0.64785E+01
  1601    0.39531E+03    0.19293E+02    0.60353E-01   -0.68193E+01
  1602    0.39391E+03    0.19308E+02    0.60283E-01   -0.71615E+01
  1603    0.39255E+03    0.19322E+02    0.60214E-01   -0.75051E+01
  1604    0.39122E+03    0.19334E+02    0.60146E-01   -0.78502E+01
  1605    0.38992E+03    0.19345E+02    0.60078E-01   -0.81954E+01
  1606    0.38864E+03    0.19353E+02    0.60010E-01   -0.85422E+01
  1607    0.38740E+03    0.19359E+02    0.59943E-01   -0.88900E+01
  1608    0.38618E+03    0.19365E+02    0.59876E-01   -0.92371E+01
  1609    0.38500E+03    0.19366E+02    0.59810E-01   -0.95852E+01
  1610    0.38385E+03    0.19366E+02    0.59744E-01   -0.99336E+01
  1611    0.38272E+03    0.19365E+02    0.59678E-01   -0.10282E+02
  1612    0.38164E+03    0.19360E+02    0.59613E-01   -0.10630E+02
  1613    0.38056E+03    0.19354E+02    0.59548E-01   -0.10978E+02
  1614    0.37953E+03    0.19346E+02    0.59484E-01   -0.11326E+02
  1615    0.37852E+03    0.19337E+02    0.59420E-01   -0.11673E+02
  1616    0.37754E+03    0.19325E+02    0.59356E-01   -0.12018E+02
  1617    0.37659E+03    0.19311E+02    0.59293E-01   -0.12363E+02
  1618    0.37567E+03    0.19295E+02    0.59230E-01   -0.12708E+02
  1619    0.37476E+03    0.19277E+02    0.59168E-01   -0.13051E+02
  1620    0.37391E+03    0.19258E+02    0.59106E-01   -0.13393E+02
  1621    0.37307E+03    0.19235E+02    0.59045E-01   -0.13733E+02
  1622    0.37226E+03    0.19212E+02    0.58984E-01   -0.14072E+02
  1623    0.37147E+03    0.19186E+02    0.58923E-01   -0.14410E+02
  1624    0.37072E+03    0.19159E+02    0.58863E-01   -0.14745E+02
  1625    0.37000E+03    0.19129E+02    0.58803E-01   -0.15079E+02
  1626    0.36930E+03    0.19098E+02    0.58743E-01   -0.15411E+02
  1627    0.36862E+03    0.19064E+02    0.58684E-01   -0.15740E+02
  1628    0.36797E+03    0.19029E+02    0.58626E-01   -0.16067E+02
  1629    0.36734E+03    0.18991E+02    0.58567E-01   -0.16391E+02
  1630    0.36675E+03    0.18953E+02    0.58510E-01   -0.16713E+02
  1631    0.36616E+03    0.18912E+02    0.58452E-01   -0.17032E+02
  1632    0.36562E+03    0.18868E+02    0.58395E-01   -0.17349E+02
  1633    0.36510E+03    0.18824E+02    0.58338E-01   -0.17662E+02
  1634    0.36462E+03    0.18778E+02    0.58282E-01   -0.17972E+02
  1635    0.36414E+03    0.18730E+02    0.58226E-01   -0.18280E+02
  1636    0.36370E+03    0.18679E+02    0.58170E-01   -0.18583E+02
  1637    0.36327E+03    0.18627E+02    0.58115E-01   -0.18885E+02
  1638    0.36287E+03    0.18574E+02    0.58060E-01   -0.19182E+02
  1639    0.36250E+03    0.18519E+02    0.58006E-01   -0.19475E+02
  1640    0.36214E+03    0.18462E+02    0.57952E-01   -0.19765E+02
  1641    0.36180E+03    0.18403E+02    0.57898E-01   -0.20051E+02
  1642    0.36150E+03    0.18343E+02    0.57845E-01   -0.20333E+02
  1643    0.36120E+03    0.18283E+02    0.57791E-01   -0.20611E+02
  1644    0.36093E+03    0.18218E+02    0.57739E-01   -0.20887E+02
  1645    0.36068E+03    0.18153E+02    0.57686E-01   -0.21157E+02
  1646    0.36044E+03    0.18087E+02    0.57634E-01   -0.21423E+02
  1647    0.36024E+03    0.18019E+02    0.57583E-01   -0.21683E+02
  1648    0.36005E+03    0.17949E+02    0.57531E-01   -0.21941E+02
  1649    0.35988E+03    0.17878E+02    0.57481E-01   -0.22195E+02
  1650    0.35973E+03    0.17805E+02    0.57430E-01   -0.22442E+02
  1651    0.35959E+03    0.17732E+02    0.57380E-01   -0.22687E+02
  1652    0.35948E+03    0.17655E+02    0.57330E-01   -0.22925E+02
  1653    0.35938E+03    0.17579E+02    0.57280E-01   -0.23158E+02
  1654    0.35930E+03    0.17502E+02    0.57231E-01   -0.23389E+02
  1655    0.35925E+03    0.17423E+02    0.57182E-01   -0.23612E+02
  1656    0.35920E+03    0.17342E+02    0.57133E-01   -0.23831E+02
  1657    0.35916E+03    0.17260E+02    0.57085E-01   -0.24045E+02
  1658    0.35915E+03    0.17177E+02    0.57037E-01   -0.24255E+02
  1659    0.35915E+03    0.17092E+02    0.56990E-01   -0.24458E+02
  1660    0.35915E+03    0.17007E+02    0.56942E-01   -0.24657E+02
  1661    0.35919E+03    0.16920E+02    0.56896E-01   -0.24850E+02
  1662    0.35922E+03    0.16833E+02    0.56849E-01   -0.25039E+02
  1663    0.35928E+03    0.16745E+02    0.56803E-01   -0.25221E+02
  1664    0.35934E+03    0.16655E+02    0.56757E-01   -0.25397E+02
  1665    0.35942E+03    0.16564E+02    0.56711E-01   -0.25569E+02
  1666    0.35951E+03    0.16472E+02    0.56666E-01   -0.25736E+02
  1667    0.35961E+03    0.16380E+02    0.56621E-01   -0.25895E+02
  1668    0.35972E+03    0.16287E+02    0.56576E-01   -0.26051E+02
  1669    0.35985E+03    0.16193E+02    0.56532E-01   -0.26199E+02
  1670    0.35997E+03    0.16098E+02    0.56488E-01   -0.26342E+02
  1671    0.36012E+03    0.16002E+02    0.56444E-01   -0.26480E+02
  1672    0.36028E+03    0.15905E+02    0.56401E-01   -0.26612E+02
  1673    0.36043E+03    0.15807E+02    0.56358E-01   -0.26738E+02
  1674    0.36060E+03    0.15710E+02    0.56315E-01   -0.26858E+02
  1675    0.36077E+03    0.15611E+02    0.56272E-01   -0.26972E+02
  1676    0.36096E+03    0.15511E+02    0.56230E-01   -0.27081E+02
  1677    0.36115E+03    0.15411E+02    0.56188E-01   -0.27183E+02
  1678    0.36134E+03    0.15310E+02    0.56147E-01   -0.27280E+02
  1679    0.36154E+03    0.15209E+02    0.56105E-01   -0.27371E+02
  1680    0.36174E+03    0.15107E+02    0.56064E-01   -0.27455E+02
  1681    0.36196E+03    0.15004E+02    0.56023E-01   -0.27533E+02
  1682    0.36217E+03    0.14902E+02    0.55982E-01   -0.27608E+02
  1683    0.36239E+03    0.14800E+02    0.55942E-01   -0.27674E+02
  1684    0.36261E+03    0.14696E+02    0.55901E-01   -0.27736E+02
  1685    0.36284E+03    0.14592E+02    0.55861E-01   -0.27792E+02
  1686    0.36307E+03    0.14489E+02    0.55822E-01   -0.27840E+02
  1687    0.36330E+03    0.14384E+02    0.55782E-01   -0.27883E+02
  1688    0.36354E+03    0.14279E+02    0.55742E-01   -0.27921E+02
  1689    0.36377E+03    0.14175E+02    0.55703E-01   -0.27952E+02
  1690    0.36400E+03    0.14070E+02    0.55664E-01   -0.27978E+02
  1691    0.36424E+03    0.13966E+02    0.55625E-01   -0.27998E+02
  1692    0.36448E+03    0.13860E+02    0.55586E-01   -0.28012E+02
  1693    0.36471E+03    0.13755E+02    0.55548E-01   -0.28020E+02
  1694    0.36494E+03    0.13651E+02    0.55509E-01   -0.28023E+02
  1695    0.36518E+03    0.13545E+02    0.55471E-01   -0.28019E+02
  1696    0.36541E+03    0.13440E+02    0.55432E-01   -0.28011E+02
  1697    0.36564E+03    0.13335E+02    0.55394E-01   -0.27996E+02
  1698    0.36587E+03    0.13230E+02    0.55356E-01   -0.27976E+02
  1699    0.36610E+03    0.13125E+02    0.55318E-01   -0.27950E+02
  1700    0.36632E+03    0.13019E+02    0.55280E-01   -0.27919E+02
  1701    0.36653E+03    0.12916E+02    0.55242E-01   -0.27882E+02
  1702    0.36676E+03    0.12811E+02    0.55204E-01   -0.27839E+02
  1703    0.36697E+03    0.12708E+02    0.55166E-01   -0.27792E+02
  1704    0.36718E+03    0.12604E+02    0.55128E-01   -0.27739E+02
  1705    0.36738E+03    0.12501E+02    0.55091E-01   -0.27680E+02
  1706    0.36758E+03    0.12396E+02    0.55053E-01   -0.27616E+02
  1707    0.36778E+03    0.12293E+02    0.55015E-01   -0.27549E+02
  1708    0.36796E+03    0.12190E+02    0.54977E-01   -0.27474E+02
  1709    0.36815E+03    0.12089E+02    0.54939E-01   -0.27396E+02
  1710    0.36832E+03    0.11988E+02    0.54902E-01   -0.27311E+02
  1711    0.36849E+03    0.11888E+02    0.54864E-01   -0.27221E+02
  1712    0.36865E+03    0.11787E+02    0.54826E-01   -0.27127E+02
  1713    0.36881E+03    0.11688E+02    0.54788E-01   -0.27028E+02
  1714    0.36895E+03    0.11589E+02    0.54750E-01   -0.26924E+02
  1715    0.36908E+03    0.11490E+02    0.54712E-01   -0.26816E+02
  1716    0.36921E+03    0.11393E+02    0.54674E-01   -0.26703E+02
  1717    0.36933E+03    0.11295E+02    0.54636E-01   -0.26585E+02
  1718    0.36944E+03    0.11199E+02    0.54598E-01   -0.26463E+02
  1719    0.36954E+03    0.11103E+02    0.54559E-01   -0.26336E+02
  1720    0.36964E+03    0.11009E+02    0.54521E-01   -0.26205E+02
  1721    0.36972E+03    0.10915E+02    0.54482E-01   -0.26069E+02
  1722    0.36980E+03    0.10822E+02    0.54444E-01   -0.25930E+02
  1723    0.36986E+03    0.10729E+02    0.54405E-01   -0.25786E+02
  1724    0.36991E+03    0.10638E+02    0.54367E-01   -0.25639E+02
  1725    0.36995E+03    0.10547E+02    0.54328E-01   -0.25487E+02
  1726    0.36998E+03    0.10457E+02    0.54289E-01   -0.25332E+02
  1727    0.37000E+03    0.10368E+02    0.54250E-01   -0.25172E+02
  1728    0.37000E+03    0.10281E+02    0.54211E-01   -0.25010E+02
  1729    0.37000E+03    0.10195E+02    0.54172E-01   -0.24843E+02
  1730    0.36998E+03    0.10109E+02    0.54133E-01   -0.24672E+02
  1731    0.36995E+03    0.10024E+02    0.54094E-01   -0.24499E+02
  1732    0.36990E+03    0.99401E+01    0.54054E-01   -0.24321E+02
  1733    0.36985E+03    0.98580E+01    0.54015E-01   -0.24141E+02
  1734    0.36978E+03    0.97760E+01    0.53975E-01   -0.23957E+02
  1735    0.36970E+03    0.96959E+01    0.53935E-01   -0.23770E+02
  1736    0.36960E+03    0.96160E+01    0.53895E-01   -0.23581E+02
  1737    0.36950E+03    0.95385E+01    0.53855E-01   -0.23388E+02
  1738    0.36937E+03    0.94613E+01    0.53815E-01   -0.23192E+02
  1739    0.36925E+03    0.93858E+01    0.53775E-01   -0.22994E+02
  1740    0.36909E+03    0.93113E+01    0.53735E-01   -0.22793E+02
  1741    0.36895E+03    0.92377E+01    0.53694E-01   -0.22589E+02
  1742    0.36877E+03    0.91658E+01    0.53654E-01   -0.22384E+02
  1743    0.36858E+03    0.90949E+01    0.53613E-01   -0.22175E+02
  1744    0.36838E+03    0.90256E+01    0.53572E-01   -0.21964E+02
  1745    0.36816E+03    0.89566E+01    0.53531E-01   -0.21752E+02
  1746    0.36793E+03    0.88899E+01    0.53490E-01   -0.21537E+02
  1747    0.36769E+03    0.88249E+01    0.53449E-01   -0.21320E+02
  1748    0.36743E+03    0.87616E+01    0.53407E-01   -0.21101E+02
  1749    0.36715E+03    0.86984E+01    0.53365E-01   -0.20880E+02
  1750    0.36686E+03    0.86369E+01    0.53324E-01   -0.20658E+02
  1751    0.36655E+03    0.85762E+01    0.53282E-01   -0.20435E+02
  1752    0.36623E+03    0.85165E+01    0.53240E-01   -0.20208E+02
  1753    0.36590E+03    0.84576E+01    0.53197E-01   -0.19982E+02
  1754    0.36555E+03    0.84011E+01    0.53155E-01   -0.19754E+02
  1755    0.36519E+03    0.83468E+01    0.53112E-01   -0.19524E+02
  1756    0.36482E+03    0.82928E+01    0.53069E-01   -0.19294E+02
  1757    0.36443E+03    0.82403E+01    0.53026E-01   -0.19062E+02
  1758    0.36401E+03    0.81891E+01    0.52983E-01   -0.18830E+02
  1759    0.36360E+03    0.81394E+01    0.52939E-01   -0.18597E+02
  1760    0.36316E+03    0.80912E+01    0.52896E-01   -0.18363E+02
  1761    0.36271E+03    0.80445E+01    0.52852E-01   -0.18129E+02
  1762    0.36224E+03    0.79990E+01    0.52808E-01   -0.17894E+02
  1763    0.36176E+03    0.79552E+01    0.52763E-01   -0.17658E+02
  1764    0.36127E+03    0.79128E+01    0.52719E-01   -0.17423E+02
  1765    0.36076E+03    0.78718E+01    0.52674E-01   -0.17187E+02
  1766    0.36023E+03    0.78321E+01    0.52628E-01   -0.16951E+02
  1767    0.35969E+03    0.77938E+01    0.52583E-01   -0.16715E+02
  1768    0.35914E+03    0.77571E+01    0.52537E-01   -0.16478E+02
  1769    0.35857E+03    0.77217E+01    0.52491E-01   -0.16243E+02
  1770    0.35799E+03    0.76877E+01    0.52445E-01   -0.16007E+02
  1771    0.35739E+03    0.76552E+01    0.52399E-01   -0.15772E+02
  1772    0.35679E+03    0.76240E+01    0.52352E-01   -0.15538E+02
  1773    0.35615E+03    0.75943E+01    0.52305E-01   -0.15303E+02
  1774    0.35552E+03    0.75660E+01    0.52257E-01   -0.15070E+02
  1775    0.35487E+03    0.75391E+01    0.52209E-01   -0.14837E+02
  1776    0.35421E+03    0.75135E+01    0.52161E-01   -0.14605E+02
  1777    0.35352E+03    0.74895E+01    0.52113E-01   -0.14374E+02
  1778    0.35282E+03    0.74668E+01    0.52065E-01   -0.14144E+02
  1779    0.35211E+03    0.74455E+01    0.52016E-01   -0.13916E+02
  1780    0.35140E+03    0.74256E+01    0.51966E-01   -0.13688E+02
  1781    0.35067E+03    0.74071E+01    0.51917E-01   -0.13461E+02
  1782    0.34991E+03    0.73899E+01    0.51867E-01   -0.13236E+02
  1783    0.34915E+03    0.73742E+01    0.51817E-01   -0.13012E+02
  1784    0.34839E+03    0.73597E+01    0.51766E-01   -0.12789E+02
  1785    0.34761E+03    0.73466E+01    0.51716E-01   -0.12569E+02
  1786    0.34681E+03    0.73349E+01    0.51665E-01   -0.12350E+02
  1787    0.34601E+03    0.73246E+01    0.51613E-01   -0.12132E+02
  1788    0.34519E+03    0.73155E+01    0.51562E-01   -0.11918E+02
  1789    0.34436E+03    0.73077E+01    0.51510E-01   -0.11704E+02
  1790    0.34352E+03    0.73013E+01    0.51457E-01   -0.11492E+02
  1791    0.34267E+03    0.72961E+01    0.51405E-01   -0.11283E+02
  1792    0.34181E+03    0.72922E+01    0.51352E-01   -0.11076E+02
  1793    0.34092E+03    0.72896E+01    0.51299E-01   -0.10870E+02
  1794    0.34004E+03    0.72882E+01    0.51246E-01   -0.10668E+02
  1795    0.33915E+03    0.72882E+01    0.51192E-01   -0.10467E+02
  1796    0.33822E+03    0.72894E+01    0.51138E-01   -0.10269E+02
  1797    0.33731E+03    0.72917E+01    0.51084E-01   -0.10073E+02
  1798    0.33639E+03    0.72952E+01    0.51030E-01   -0.98796E+01
  1799    0.33545E+03    0.73000E+01    0.50975E-01   -0.96888E+01
  1800    0.33450E+03    0.73060E+01    0.50920E-01   -0.95011E+01
  1801    0.33355E+03    0.73130E+01    0.50865E-01   -0.93154E+01
  1802    0.33260E+03    0.73212E+01    0.50810E-01   -0.91328E+01
  1803    0.33163E+03    0.73305E+01    0.50754E-01   -0.89535E+01
  1804    0.33065E+03    0.73409E+01    0.50698E-01   -0.87761E+01
  1805    0.32966E+03    0.73525E+01    0.50643E-01   -0.86020E+01
  1806    0.32867E+03    0.73652E+01    0.50586E-01   -0.84309E+01
  1807    0.32766E+03    0.73789E+01    0.50530E-01   -0.82628E+01
  1808    0.32665E+03    0.73935E+01    0.50473E-01   -0.80977E+01
  1809    0.32563E+03    0.74091E+01    0.50417E-01   -0.79358E+01
  1810    0.32461E+03    0.74258E+01    0.50360E-01   -0.77771E+01
  1811    0.32357E+03    0.74434E+01    0.50303E-01   -0.76216E+01
  1812    0.32253E+03    0.74621E+01    0.50245E-01   -0.74694E+01
  1813    0.32149E+03    0.74817E+01    0.50188E-01   -0.73205E+01
  1814    0.32043E+03    0.75022E+01    0.50130E-01   -0.71750E+01
  1815    0.31938E+03    0.75236E+01    0.50073E-01   -0.70329E+01
  1816    0.31832E+03    0.75458E+01    0.50015E-01   -0.68943E+01
  1817    0.31725E+03    0.75688E+01    0.49956E-01   -0.67590E+01
  1818    0.31618E+03    0.75928E+01    0.49898E-01   -0.66272E+01
  1819    0.31508E+03    0.76177E+01    0.49840E-01   -0.64990E+01
  1820    0.31400E+03    0.76431E+01    0.49781E-01   -0.63744E+01
  1821    0.31292E+03    0.76695E+01    0.49723E-01   -0.62533E+01
  1822    0.31183E+03    0.76965E+01    0.49664E-01   -0.61359E+01
  1823    0.31076E+03    0.77243E+01    0.49605E-01   -0.60222E+01
  1824    0.30966E+03    0.77526E+01    0.49546E-01   -0.59120E+01
  1825    0.30856E+03    0.77814E+01    0.49486E-01   -0.58056E+01
  1826    0.30746E+03    0.78118E+01    0.49427E-01   -0.57029E+01
  1827    0.30636E+03    0.78424E+01    0.49367E-01   -0.56038E+01
  1828    0.30525E+03    0.78735E+01    0.49307E-01   -0.55086E+01
  1829    0.30414E+03    0.79044E+01    0.49248E-01   -0.54171E+01
  1830    0.30303E+03    0.79373E+01    0.49188E-01   -0.53293E+01
  1831    0.30193E+03    0.79701E+01    0.49127E-01   -0.52453E+01
  1832    0.30081E+03    0.80033E+01    0.49067E-01   -0.51651E+01
  1833    0.29970E+03    0.80372E+01    0.49007E-01   -0.50885E+01
  1834    0.29859E+03    0.80708E+01    0.48946E-01   -0.50160E+01
  1835    0.29747E+03    0.81058E+01    0.48885E-01   -0.49470E+01
  1836    0.29636E+03    0.81422E+01    0.48825E-01   -0.48821E+01
  1837    0.29525E+03    0.81769E+01    0.48764E-01   -0.48208E+01
  1838    0.29414E+03    0.82130E+01    0.48702E-01   -0.47635E+01
  1839    0.29302E+03    0.82497E+01    0.48641E-01   -0.47099E+01
  1840    0.29191E+03    0.82856E+01    0.48580E-01   -0.46602E+01
  1841    0.29080E+03    0.83229E+01    0.48518E-01   -0.46142E+01
  1842    0.28970E+03    0.83601E+01    0.48456E-01   -0.45720E+01
  1843    0.28859E+03    0.83973E+01    0.48394E-01   -0.45337E+01
  1844    0.28748E+03    0.84351E+01    0.48332E-01   -0.44991E+01
  1845    0.28640E+03    0.84729E+01    0.48270E-01   -0.44683E+01
  1846    0.28529E+03    0.85114E+01    0.48208E-01   -0.44411E+01
  1847    0.28420E+03    0.85499E+01    0.48146E-01   -0.44179E+01
  1848    0.28311E+03    0.85884E+01    0.48083E-01   -0.43982E+01
  1849    0.28202E+03    0.86269E+01    0.48021E-01   -0.43823E+01
  1850    0.28093E+03    0.86655E+01    0.47958E-01   -0.43700E+01
  1851    0.27983E+03    0.87048E+01    0.47895E-01   -0.43615E+01
  1852    0.27876E+03    0.87449E+01    0.47832E-01   -0.43566E+01
  1853    0.27768E+03    0.87836E+01    0.47769E-01   -0.43552E+01
  1854    0.27661E+03    0.88223E+01    0.47706E-01   -0.43577E+01
  1855    0.27554E+03    0.88604E+01    0.47643E-01   -0.43636E+01
  1856    0.27449E+03    0.88993E+01    0.47579E-01   -0.43729E+01
  1857    0.27343E+03    0.89391E+01    0.47516E-01   -0.43860E+01
  1858    0.27238E+03    0.89774E+01    0.47453E-01   -0.44025E+01
  1859    0.27134E+03    0.90167E+01    0.47389E-01   -0.44225E+01
  1860    0.27029E+03    0.90546E+01    0.47326E-01   -0.44459E+01
  1861    0.26927E+03    0.90933E+01    0.47262E-01   -0.44729E+01
  1862    0.26825E+03    0.91315E+01    0.47198E-01   -0.45031E+01
  1863    0.26721E+03    0.91698E+01    0.47135E-01   -0.45366E+01
  1864    0.26621E+03    0.92091E+01    0.47071E-01   -0.45735E+01
  1865    0.26520E+03    0.92470E+01    0.47008E-01   -0.46137E+01
  1866    0.26421E+03    0.92844E+01    0.46944E-01   -0.46571E+01
  1867    0.26321E+03    0.93219E+01    0.46880E-01   -0.47035E+01
  1868    0.26223E+03    0.93590E+01    0.46817E-01   -0.47533E+01
  1869    0.26126E+03    0.93955E+01    0.46753E-01   -0.48061E+01
  1870    0.26029E+03    0.94322E+01    0.46690E-01   -0.48621E+01
  1871    0.25932E+03    0.94692E+01    0.46626E-01   -0.49209E+01
  1872    0.25838E+03    0.95049E+01    0.46563E-01   -0.49829E+01
  1873    0.25743E+03    0.95408E+01    0.46500E-01   -0.50477E+01
  1874    0.25650E+03    0.95756E+01    0.46436E-01   -0.51155E+01
  1875    0.25558E+03    0.96106E+01    0.46373E-01   -0.51861E+01
  1876    0.25466E+03    0.96451E+01    0.46310E-01   -0.52595E+01
  1877    0.25375E+03    0.96792E+01    0.46247E-01   -0.53356E+01
  1878    0.25285E+03    0.97121E+01    0.46184E-01   -0.54144E+01
  1879    0.25196E+03    0.97445E+01    0.46122E-01   -0.54957E+01
  1880    0.25108E+03    0.97765E+01    0.46059E-01   -0.55797E+01
  1881    0.25021E+03    0.98081E+01    0.45997E-01   -0.56662E+01
  1882    0.24935E+03    0.98399E+01    0.45934E-01   -0.57550E+01
  1883    0.24850E+03    0.98699E+01    0.45872E-01   -0.58463E+01
  1884    0.24766E+03    0.99010E+01    0.45810E-01   -0.59399E+01
  1885    0.24684E+03    0.99301E+01    0.45748E-01   -0.60359E+01
  1886    0.24601E+03    0.99597E+01    0.45686E-01   -0.61340E+01
  1887    0.24519E+03    0.99880E+01    0.45625E-01   -0.62344E+01
  1888    0.24440E+03    0.10015E+02    0.45563E-01   -0.63368E+01
  1889    0.24361E+03    0.10042E+02    0.45502E-01   -0.64413E+01
  1890    0.24283E+03    0.10069E+02    0.45441E-01   -0.65479E+01
  1891    0.24206E+03    0.10095E+02    0.45380E-01   -0.66562E+01
  1892    0.24130E+03    0.10120E+02    0.45319E-01   -0.67666E+01
  1893    0.24055E+03    0.10145E+02    0.45259E-01   -0.68787E+01
  1894    0.23982E+03    0.10168E+02    0.45198E-01   -0.69924E+01
  1895    0.23908E+03    0.10191E+02    0.45138E-01   -0.71079E+01
  1896    0.23837E+03    0.10214E+02    0.45078E-01   -0.72250E+01
  1897    0.23767E+03    0.10235E+02    0.45018E-01   -0.73437E+01
  1898    0.23697E+03    0.10256E+02    0.44958E-01   -0.74640E+01
  1899    0.23629E+03    0.10277E+02    0.44898E-01   -0.75856E+01
  1900    0.23561E+03    0.10295E+02    0.44839E-01   -0.77087E+01
  1901    0.23495E+03    0.10314E+02    0.44780E-01   -0.78333E+01
  1902    0.23430E+03    0.10331E+02    0.44720E-01   -0.79590E+01
  1903    0.23366E+03    0.10347E+02    0.44661E-01   -0.80857E+01
  1904    0.23304E+03    0.10364E+02    0.44602E-01   -0.82130E+01
  1905    0.23241E+03    0.10379E+02    0.44544E-01   -0.83422E+01
  1906    0.23180E+03    0.10392E+02    0.44485E-01   -0.84726E+01
  1907    0.23121E+03    0.10407E+02    0.44427E-01   -0.86026E+01
  1908    0.23062E+03    0.10419E+02    0.44368E-01   -0.87346E+01
  1909    0.23004E+03    0.10431E+02    0.44310E-01   -0.88664E+01
  1910    0.22947E+03    0.10443E+02    0.44252E-01   -0.89995E+01
  1911    0.22893E+03    0.10453E+02    0.44194E-01   -0.91339E+01
  1912    0.22839E+03    0.10462E+02    0.44137E-01   -0.92674E+01
  1913    0.22786E+03    0.10470E+02    0.44079E-01   -0.94016E+01
  1914    0.22734E+03    0.10477E+02    0.44021E-01   -0.95365E+01
  1915    0.22684E+03    0.10484E+02    0.43964E-01   -0.96720E+01
  1916    0.22634E+03    0.10490E+02    0.43907E-01   -0.98076E+01
  1917    0.22586E+03    0.10494E+02    0.43850E-01   -0.99439E+01
  1918    0.22538E+03    0.10499E+02    0.43793E-01   -0.10080E+02
  1919    0.22492E+03    0.10502E+02    0.43736E-01   -0.10217E+02
  1920    0.22447E+03    0.10504E+02    0.43679E-01   -0.10353E+02
  1921    0.22403E+03    0.10505E+02    0.43623E-01   -0.10490E+02
  1922    0.22360E+03    0.10505E+02    0.43566E-01   -0.10626E+02
  1923    0.22318E+03    0.10505E+02    0.43510E-01   -0.10762E+02
  1924    0.22277E+03    0.10503E+02    0.43454E-01   -0.10898E+02
  1925    0.22238E+03    0.10500E+02    0.43398E-01   -0.11034E+02
  1926    0.22199E+03    0.10497E+02    0.43342E-01   -0.11169E+02
  1927    0.22160E+03    0.10494E+02    0.43287E-01   -0.11306E+02
  1928    0.22124E+03    0.10489E+02    0.43231E-01   -0.11439E+02
  1929    0.22088E+03    0.10483E+02    0.43176E-01   -0.11574E+02
  1930    0.22054E+03    0.10477E+02    0.43121E-01   -0.11707E+02
