#    L    TT             EE             BB             TE             PP             TP             EP          
   668    0.16802E+04    0.36089E+02    0.00000E+00   -0.49850E+02    0.16530E-07   -0.27224E-04   -0.11421E-05
   669    0.16801E+04    0.36172E+02    0.00000E+00   -0.51560E+02    0.16491E-07   -0.27061E-04   -0.11438E-05
   670    0.16801E+04    0.36249E+02    0.00000E+00   -0.53269E+02    0.16451E-07   -0.26898E-04   -0.11453E-05
   671    0.16804E+04    0.36321E+02    0.00000E+00   -0.54978E+02    0.16411E-07   -0.26737E-04   -0.11466E-05
   672    0.16808E+04    0.36385E+02    0.00000E+00   -0.56686E+02    0.16372E-07   -0.26576E-04   -0.11478E-05
   673    0.16814E+04    0.36445E+02    0.00000E+00   -0.58389E+02    0.16332E-07   -0.26416E-04   -0.11489E-05
   674    0.16823E+04    0.36498E+02    0.00000E+00   -0.60090E+02    0.16293E-07   -0.26257E-04   -0.11499E-05
   675    0.16833E+04    0.36545E+02    0.00000E+00   -0.61786E+02    0.16254E-07   -0.26099E-04   -0.11507E-05
   676    0.16845E+04    0.36586E+02    0.00000E+00   -0.63477E+02    0.16215E-07   -0.25942E-04   -0.11514E-05
   677    0.16859E+04    0.36622E+02    0.00000E+00   -0.65162E+02    0.16176E-07   -0.25786E-04   -0.11519E-05
   678    0.16875E+04    0.36650E+02    0.00000E+00   -0.66841E+02    0.16138E-07   -0.25631E-04   -0.11523E-05
   679    0.16893E+04    0.36673E+02    0.00000E+00   -0.68513E+02    0.16099E-07   -0.25477E-04   -0.11526E-05
   680    0.16913E+04    0.36691E+02    0.00000E+00   -0.70177E+02    0.16061E-07   -0.25323E-04   -0.11527E-05
   681    0.16935E+04    0.36701E+02    0.00000E+00   -0.71831E+02    0.16023E-07   -0.25171E-04   -0.11527E-05
   682    0.16959E+04    0.36706E+02    0.00000E+00   -0.73477E+02    0.15984E-07   -0.25019E-04   -0.11526E-05
   683    0.16985E+04    0.36705E+02    0.00000E+00   -0.75114E+02    0.15946E-07   -0.24868E-04   -0.11524E-05
   684    0.17012E+04    0.36697E+02    0.00000E+00   -0.76740E+02    0.15909E-07   -0.24719E-04   -0.11520E-05
   685    0.17040E+04    0.36683E+02    0.00000E+00   -0.78355E+02    0.15871E-07   -0.24570E-04   -0.11515E-05
   686    0.17071E+04    0.36663E+02    0.00000E+00   -0.79949E+02    0.15833E-07   -0.24422E-04   -0.11508E-05
   687    0.17104E+04    0.36638E+02    0.00000E+00   -0.81535E+02    0.15796E-07   -0.24275E-04   -0.11501E-05
   688    0.17138E+04    0.36606E+02    0.00000E+00   -0.83109E+02    0.15758E-07   -0.24129E-04   -0.11491E-05
   689    0.17175E+04    0.36568E+02    0.00000E+00   -0.84665E+02    0.15721E-07   -0.23984E-04   -0.11481E-05
   690    0.17212E+04    0.36524E+02    0.00000E+00   -0.86210E+02    0.15684E-07   -0.23839E-04   -0.11469E-05
   691    0.17252E+04    0.36473E+02    0.00000E+00   -0.87736E+02    0.15647E-07   -0.23696E-04   -0.11456E-05
   692    0.17293E+04    0.36418E+02    0.00000E+00   -0.89243E+02    0.15610E-07   -0.23554E-04   -0.11442E-05
   693    0.17336E+04    0.36356E+02    0.00000E+00   -0.90739E+02    0.15573E-07   -0.23412E-04   -0.11427E-05
   694    0.17380E+04    0.36288E+02    0.00000E+00   -0.92209E+02    0.15537E-07   -0.23271E-04   -0.11410E-05
   695    0.17427E+04    0.36215E+02    0.00000E+00   -0.93661E+02    0.15500E-07   -0.23132E-04   -0.11392E-05
   696    0.17475E+04    0.36136E+02    0.00000E+00   -0.95109E+02    0.15464E-07   -0.22993E-04   -0.11372E-05
   697    0.17525E+04    0.36050E+02    0.00000E+00   -0.96523E+02    0.15428E-07   -0.22855E-04   -0.11351E-05
   698    0.17575E+04    0.35959E+02    0.00000E+00   -0.97919E+02    0.15392E-07   -0.22718E-04   -0.11329E-05
   699    0.17627E+04    0.35862E+02    0.00000E+00   -0.99289E+02    0.15356E-07   -0.22582E-04   -0.11306E-05
   700    0.17682E+04    0.35759E+02    0.00000E+00   -0.10064E+03    0.15320E-07   -0.22447E-04   -0.11282E-05
   701    0.17737E+04    0.35651E+02    0.00000E+00   -0.10197E+03    0.15284E-07   -0.22313E-04   -0.11256E-05
   702    0.17794E+04    0.35538E+02    0.00000E+00   -0.10327E+03    0.15248E-07   -0.22179E-04   -0.11229E-05
   703    0.17852E+04    0.35418E+02    0.00000E+00   -0.10457E+03    0.15213E-07   -0.22047E-04   -0.11201E-05
   704    0.17912E+04    0.35294E+02    0.00000E+00   -0.10582E+03    0.15177E-07   -0.21916E-04   -0.11171E-05
   705    0.17972E+04    0.35163E+02    0.00000E+00   -0.10705E+03    0.15142E-07   -0.21785E-04   -0.11140E-05
   706    0.18034E+04    0.35028E+02    0.00000E+00   -0.10826E+03    0.15107E-07   -0.21656E-04   -0.11108E-05
   707    0.18096E+04    0.34887E+02    0.00000E+00   -0.10945E+03    0.15072E-07   -0.21527E-04   -0.11075E-05
   708    0.18162E+04    0.34742E+02    0.00000E+00   -0.11060E+03    0.15037E-07   -0.21399E-04   -0.11041E-05
   709    0.18227E+04    0.34590E+02    0.00000E+00   -0.11173E+03    0.15002E-07   -0.21273E-04   -0.11005E-05
   710    0.18295E+04    0.34434E+02    0.00000E+00   -0.11283E+03    0.14967E-07   -0.21147E-04   -0.10969E-05
   711    0.18362E+04    0.34273E+02    0.00000E+00   -0.11390E+03    0.14933E-07   -0.21022E-04   -0.10931E-05
   712    0.18432E+04    0.34107E+02    0.00000E+00   -0.11496E+03    0.14898E-07   -0.20898E-04   -0.10892E-05
   713    0.18503E+04    0.33935E+02    0.00000E+00   -0.11597E+03    0.14864E-07   -0.20776E-04   -0.10852E-05
   714    0.18573E+04    0.33760E+02    0.00000E+00   -0.11696E+03    0.14830E-07   -0.20654E-04   -0.10810E-05
   715    0.18646E+04    0.33579E+02    0.00000E+00   -0.11792E+03    0.14796E-07   -0.20533E-04   -0.10768E-05
   716    0.18719E+04    0.33394E+02    0.00000E+00   -0.11885E+03    0.14762E-07   -0.20413E-04   -0.10724E-05
   717    0.18794E+04    0.33205E+02    0.00000E+00   -0.11974E+03    0.14728E-07   -0.20294E-04   -0.10680E-05
   718    0.18869E+04    0.33011E+02    0.00000E+00   -0.12062E+03    0.14694E-07   -0.20177E-04   -0.10634E-05
   719    0.18945E+04    0.32811E+02    0.00000E+00   -0.12145E+03    0.14660E-07   -0.20060E-04   -0.10587E-05
   720    0.19021E+04    0.32607E+02    0.00000E+00   -0.12226E+03    0.14627E-07   -0.19944E-04   -0.10539E-05
   721    0.19099E+04    0.32401E+02    0.00000E+00   -0.12302E+03    0.14593E-07   -0.19829E-04   -0.10490E-05
   722    0.19177E+04    0.32190E+02    0.00000E+00   -0.12375E+03    0.14560E-07   -0.19716E-04   -0.10440E-05
   723    0.19256E+04    0.31975E+02    0.00000E+00   -0.12446E+03    0.14526E-07   -0.19603E-04   -0.10389E-05
   724    0.19335E+04    0.31756E+02    0.00000E+00   -0.12514E+03    0.14493E-07   -0.19491E-04   -0.10337E-05
   725    0.19416E+04    0.31533E+02    0.00000E+00   -0.12578E+03    0.14460E-07   -0.19381E-04   -0.10284E-05
   726    0.19497E+04    0.31309E+02    0.00000E+00   -0.12638E+03    0.14427E-07   -0.19271E-04   -0.10229E-05
   727    0.19578E+04    0.31079E+02    0.00000E+00   -0.12696E+03    0.14394E-07   -0.19163E-04   -0.10174E-05
   728    0.19660E+04    0.30844E+02    0.00000E+00   -0.12749E+03    0.14362E-07   -0.19056E-04   -0.10118E-05
   729    0.19742E+04    0.30608E+02    0.00000E+00   -0.12800E+03    0.14329E-07   -0.18949E-04   -0.10061E-05
   730    0.19824E+04    0.30368E+02    0.00000E+00   -0.12847E+03    0.14297E-07   -0.18844E-04   -0.10003E-05
   731    0.19908E+04    0.30124E+02    0.00000E+00   -0.12890E+03    0.14264E-07   -0.18740E-04   -0.99436E-06
   732    0.19991E+04    0.29879E+02    0.00000E+00   -0.12929E+03    0.14232E-07   -0.18637E-04   -0.98835E-06
   733    0.20075E+04    0.29630E+02    0.00000E+00   -0.12966E+03    0.14200E-07   -0.18535E-04   -0.98225E-06
   734    0.20159E+04    0.29378E+02    0.00000E+00   -0.12998E+03    0.14167E-07   -0.18434E-04   -0.97605E-06
   735    0.20244E+04    0.29123E+02    0.00000E+00   -0.13028E+03    0.14135E-07   -0.18335E-04   -0.96976E-06
   736    0.20328E+04    0.28865E+02    0.00000E+00   -0.13053E+03    0.14104E-07   -0.18236E-04   -0.96338E-06
   737    0.20413E+04    0.28606E+02    0.00000E+00   -0.13076E+03    0.14072E-07   -0.18139E-04   -0.95691E-06
   738    0.20496E+04    0.28345E+02    0.00000E+00   -0.13093E+03    0.14040E-07   -0.18043E-04   -0.95035E-06
   739    0.20581E+04    0.28081E+02    0.00000E+00   -0.13107E+03    0.14008E-07   -0.17947E-04   -0.94370E-06
   740    0.20665E+04    0.27815E+02    0.00000E+00   -0.13119E+03    0.13977E-07   -0.17853E-04   -0.93697E-06
   741    0.20750E+04    0.27546E+02    0.00000E+00   -0.13126E+03    0.13945E-07   -0.17760E-04   -0.93014E-06
   742    0.20834E+04    0.27278E+02    0.00000E+00   -0.13129E+03    0.13914E-07   -0.17669E-04   -0.92323E-06
   743    0.20918E+04    0.27009E+02    0.00000E+00   -0.13130E+03    0.13883E-07   -0.17578E-04   -0.91624E-06
   744    0.21003E+04    0.26736E+02    0.00000E+00   -0.13125E+03    0.13852E-07   -0.17489E-04   -0.90916E-06
   745    0.21087E+04    0.26463E+02    0.00000E+00   -0.13119E+03    0.13821E-07   -0.17401E-04   -0.90200E-06
   746    0.21170E+04    0.26188E+02    0.00000E+00   -0.13107E+03    0.13790E-07   -0.17314E-04   -0.89476E-06
   747    0.21252E+04    0.25912E+02    0.00000E+00   -0.13092E+03    0.13759E-07   -0.17228E-04   -0.88744E-06
   748    0.21335E+04    0.25636E+02    0.00000E+00   -0.13074E+03    0.13728E-07   -0.17143E-04   -0.88003E-06
   749    0.21418E+04    0.25357E+02    0.00000E+00   -0.13053E+03    0.13698E-07   -0.17060E-04   -0.87255E-06
   750    0.21499E+04    0.25079E+02    0.00000E+00   -0.13027E+03    0.13667E-07   -0.16977E-04   -0.86499E-06
   751    0.21581E+04    0.24800E+02    0.00000E+00   -0.12998E+03    0.13637E-07   -0.16896E-04   -0.85735E-06
   752    0.21662E+04    0.24521E+02    0.00000E+00   -0.12964E+03    0.13606E-07   -0.16816E-04   -0.84964E-06
   753    0.21742E+04    0.24241E+02    0.00000E+00   -0.12928E+03    0.13576E-07   -0.16738E-04   -0.84186E-06
   754    0.21821E+04    0.23961E+02    0.00000E+00   -0.12887E+03    0.13546E-07   -0.16660E-04   -0.83400E-06
   755    0.21901E+04    0.23681E+02    0.00000E+00   -0.12844E+03    0.13516E-07   -0.16584E-04   -0.82607E-06
   756    0.21978E+04    0.23402E+02    0.00000E+00   -0.12796E+03    0.13486E-07   -0.16508E-04   -0.81808E-06
   757    0.22057E+04    0.23123E+02    0.00000E+00   -0.12745E+03    0.13456E-07   -0.16434E-04   -0.81001E-06
   758    0.22133E+04    0.22843E+02    0.00000E+00   -0.12690E+03    0.13426E-07   -0.16361E-04   -0.80189E-06
   759    0.22209E+04    0.22564E+02    0.00000E+00   -0.12632E+03    0.13396E-07   -0.16289E-04   -0.79369E-06
   760    0.22284E+04    0.22285E+02    0.00000E+00   -0.12570E+03    0.13367E-07   -0.16218E-04   -0.78544E-06
   761    0.22358E+04    0.22008E+02    0.00000E+00   -0.12505E+03    0.13337E-07   -0.16149E-04   -0.77712E-06
   762    0.22432E+04    0.21731E+02    0.00000E+00   -0.12436E+03    0.13308E-07   -0.16080E-04   -0.76875E-06
   763    0.22504E+04    0.21456E+02    0.00000E+00   -0.12364E+03    0.13278E-07   -0.16012E-04   -0.76032E-06
   764    0.22576E+04    0.21181E+02    0.00000E+00   -0.12289E+03    0.13249E-07   -0.15946E-04   -0.75183E-06
   765    0.22646E+04    0.20907E+02    0.00000E+00   -0.12210E+03    0.13220E-07   -0.15880E-04   -0.74329E-06
   766    0.22716E+04    0.20635E+02    0.00000E+00   -0.12128E+03    0.13191E-07   -0.15815E-04   -0.73470E-06
   767    0.22784E+04    0.20365E+02    0.00000E+00   -0.12042E+03    0.13162E-07   -0.15752E-04   -0.72606E-06
   768    0.22851E+04    0.20096E+02    0.00000E+00   -0.11953E+03    0.13133E-07   -0.15689E-04   -0.71736E-06
   769    0.22917E+04    0.19827E+02    0.00000E+00   -0.11861E+03    0.13104E-07   -0.15627E-04   -0.70862E-06
   770    0.22982E+04    0.19561E+02    0.00000E+00   -0.11766E+03    0.13076E-07   -0.15566E-04   -0.69984E-06
   771    0.23046E+04    0.19297E+02    0.00000E+00   -0.11667E+03    0.13047E-07   -0.15506E-04   -0.69101E-06
   772    0.23107E+04    0.19036E+02    0.00000E+00   -0.11564E+03    0.13018E-07   -0.15447E-04   -0.68214E-06
   773    0.23169E+04    0.18776E+02    0.00000E+00   -0.11459E+03    0.12990E-07   -0.15389E-04   -0.67322E-06
   774    0.23228E+04    0.18519E+02    0.00000E+00   -0.11352E+03    0.12961E-07   -0.15332E-04   -0.66427E-06
   775    0.23287E+04    0.18264E+02    0.00000E+00   -0.11241E+03    0.12933E-07   -0.15276E-04   -0.65528E-06
   776    0.23343E+04    0.18012E+02    0.00000E+00   -0.11127E+03    0.12905E-07   -0.15220E-04   -0.64626E-06
   777    0.23398E+04    0.17763E+02    0.00000E+00   -0.11010E+03    0.12877E-07   -0.15166E-04   -0.63720E-06
   778    0.23454E+04    0.17516E+02    0.00000E+00   -0.10890E+03    0.12849E-07   -0.15112E-04   -0.62810E-06
   779    0.23506E+04    0.17272E+02    0.00000E+00   -0.10767E+03    0.12821E-07   -0.15059E-04   -0.61898E-06
   780    0.23557E+04    0.17030E+02    0.00000E+00   -0.10641E+03    0.12793E-07   -0.15007E-04   -0.60983E-06
   781    0.23607E+04    0.16793E+02    0.00000E+00   -0.10514E+03    0.12765E-07   -0.14955E-04   -0.60064E-06
   782    0.23655E+04    0.16558E+02    0.00000E+00   -0.10384E+03    0.12737E-07   -0.14905E-04   -0.59144E-06
   783    0.23701E+04    0.16327E+02    0.00000E+00   -0.10250E+03    0.12710E-07   -0.14855E-04   -0.58220E-06
   784    0.23747E+04    0.16099E+02    0.00000E+00   -0.10114E+03    0.12682E-07   -0.14806E-04   -0.57295E-06
   785    0.23789E+04    0.15875E+02    0.00000E+00   -0.99758E+02    0.12655E-07   -0.14757E-04   -0.56367E-06
   786    0.23831E+04    0.15654E+02    0.00000E+00   -0.98328E+02    0.12627E-07   -0.14710E-04   -0.55438E-06
   787    0.23871E+04    0.15437E+02    0.00000E+00   -0.96887E+02    0.12600E-07   -0.14663E-04   -0.54506E-06
   788    0.23909E+04    0.15224E+02    0.00000E+00   -0.95427E+02    0.12573E-07   -0.14617E-04   -0.53573E-06
   789    0.23945E+04    0.15013E+02    0.00000E+00   -0.93949E+02    0.12546E-07   -0.14571E-04   -0.52639E-06
   790    0.23981E+04    0.14809E+02    0.00000E+00   -0.92439E+02    0.12519E-07   -0.14526E-04   -0.51703E-06
   791    0.24014E+04    0.14608E+02    0.00000E+00   -0.90902E+02    0.12492E-07   -0.14482E-04   -0.50766E-06
   792    0.24045E+04    0.14412E+02    0.00000E+00   -0.89355E+02    0.12465E-07   -0.14438E-04   -0.49828E-06
   793    0.24074E+04    0.14221E+02    0.00000E+00   -0.87775E+02    0.12438E-07   -0.14395E-04   -0.48889E-06
   794    0.24101E+04    0.14034E+02    0.00000E+00   -0.86185E+02    0.12411E-07   -0.14352E-04   -0.47950E-06
   795    0.24127E+04    0.13851E+02    0.00000E+00   -0.84569E+02    0.12385E-07   -0.14311E-04   -0.47010E-06
   796    0.24152E+04    0.13673E+02    0.00000E+00   -0.82943E+02    0.12358E-07   -0.14269E-04   -0.46070E-06
   797    0.24173E+04    0.13500E+02    0.00000E+00   -0.81292E+02    0.12331E-07   -0.14229E-04   -0.45130E-06
   798    0.24193E+04    0.13332E+02    0.00000E+00   -0.79631E+02    0.12305E-07   -0.14188E-04   -0.44189E-06
   799    0.24211E+04    0.13169E+02    0.00000E+00   -0.77953E+02    0.12279E-07   -0.14149E-04   -0.43249E-06
   800    0.24228E+04    0.13010E+02    0.00000E+00   -0.76257E+02    0.12252E-07   -0.14110E-04   -0.42309E-06
   801    0.24242E+04    0.12858E+02    0.00000E+00   -0.74551E+02    0.12226E-07   -0.14071E-04   -0.41370E-06
   802    0.24253E+04    0.12710E+02    0.00000E+00   -0.72813E+02    0.12200E-07   -0.14033E-04   -0.40431E-06
   803    0.24265E+04    0.12566E+02    0.00000E+00   -0.71080E+02    0.12174E-07   -0.13995E-04   -0.39492E-06
   804    0.24273E+04    0.12429E+02    0.00000E+00   -0.69323E+02    0.12148E-07   -0.13958E-04   -0.38554E-06
   805    0.24280E+04    0.12297E+02    0.00000E+00   -0.67555E+02    0.12122E-07   -0.13922E-04   -0.37617E-06
   806    0.24284E+04    0.12170E+02    0.00000E+00   -0.65778E+02    0.12096E-07   -0.13886E-04   -0.36681E-06
   807    0.24286E+04    0.12049E+02    0.00000E+00   -0.63990E+02    0.12070E-07   -0.13850E-04   -0.35745E-06
   808    0.24286E+04    0.11934E+02    0.00000E+00   -0.62186E+02    0.12045E-07   -0.13815E-04   -0.34810E-06
   809    0.24285E+04    0.11824E+02    0.00000E+00   -0.60379E+02    0.12019E-07   -0.13781E-04   -0.33876E-06
   810    0.24281E+04    0.11720E+02    0.00000E+00   -0.58554E+02    0.11994E-07   -0.13747E-04   -0.32942E-06
   811    0.24275E+04    0.11622E+02    0.00000E+00   -0.56720E+02    0.11968E-07   -0.13713E-04   -0.32010E-06
   812    0.24267E+04    0.11530E+02    0.00000E+00   -0.54882E+02    0.11943E-07   -0.13680E-04   -0.31078E-06
   813    0.24257E+04    0.11443E+02    0.00000E+00   -0.53038E+02    0.11917E-07   -0.13647E-04   -0.30148E-06
   814    0.24247E+04    0.11363E+02    0.00000E+00   -0.51186E+02    0.11892E-07   -0.13615E-04   -0.29218E-06
   815    0.24233E+04    0.11288E+02    0.00000E+00   -0.49329E+02    0.11867E-07   -0.13584E-04   -0.28289E-06
   816    0.24216E+04    0.11219E+02    0.00000E+00   -0.47466E+02    0.11842E-07   -0.13553E-04   -0.27361E-06
   817    0.24198E+04    0.11156E+02    0.00000E+00   -0.45599E+02    0.11817E-07   -0.13522E-04   -0.26435E-06
   818    0.24179E+04    0.11100E+02    0.00000E+00   -0.43727E+02    0.11792E-07   -0.13493E-04   -0.25509E-06
   819    0.24157E+04    0.11049E+02    0.00000E+00   -0.41852E+02    0.11767E-07   -0.13463E-04   -0.24585E-06
   820    0.24134E+04    0.11004E+02    0.00000E+00   -0.39974E+02    0.11742E-07   -0.13434E-04   -0.23662E-06
   821    0.24108E+04    0.10964E+02    0.00000E+00   -0.38095E+02    0.11717E-07   -0.13406E-04   -0.22740E-06
   822    0.24080E+04    0.10932E+02    0.00000E+00   -0.36215E+02    0.11693E-07   -0.13378E-04   -0.21820E-06
   823    0.24050E+04    0.10906E+02    0.00000E+00   -0.34333E+02    0.11668E-07   -0.13350E-04   -0.20900E-06
   824    0.24017E+04    0.10886E+02    0.00000E+00   -0.32451E+02    0.11644E-07   -0.13323E-04   -0.19982E-06
   825    0.23984E+04    0.10871E+02    0.00000E+00   -0.30571E+02    0.11619E-07   -0.13297E-04   -0.19066E-06
   826    0.23947E+04    0.10864E+02    0.00000E+00   -0.28692E+02    0.11595E-07   -0.13271E-04   -0.18151E-06
   827    0.23909E+04    0.10862E+02    0.00000E+00   -0.26816E+02    0.11570E-07   -0.13246E-04   -0.17237E-06
   828    0.23870E+04    0.10867E+02    0.00000E+00   -0.24942E+02    0.11546E-07   -0.13221E-04   -0.16325E-06
   829    0.23827E+04    0.10879E+02    0.00000E+00   -0.23073E+02    0.11522E-07   -0.13197E-04   -0.15414E-06
   830    0.23784E+04    0.10896E+02    0.00000E+00   -0.21210E+02    0.11498E-07   -0.13173E-04   -0.14505E-06
   831    0.23738E+04    0.10919E+02    0.00000E+00   -0.19352E+02    0.11474E-07   -0.13149E-04   -0.13597E-06
   832    0.23690E+04    0.10948E+02    0.00000E+00   -0.17500E+02    0.11450E-07   -0.13127E-04   -0.12692E-06
   833    0.23641E+04    0.10984E+02    0.00000E+00   -0.15654E+02    0.11426E-07   -0.13104E-04   -0.11787E-06
   834    0.23589E+04    0.11026E+02    0.00000E+00   -0.13816E+02    0.11402E-07   -0.13083E-04   -0.10885E-06
   835    0.23536E+04    0.11074E+02    0.00000E+00   -0.11986E+02    0.11378E-07   -0.13061E-04   -0.99843E-07
   836    0.23480E+04    0.11128E+02    0.00000E+00   -0.10165E+02    0.11354E-07   -0.13040E-04   -0.90854E-07
   837    0.23423E+04    0.11189E+02    0.00000E+00   -0.83534E+01    0.11331E-07   -0.13020E-04   -0.81883E-07
   838    0.23364E+04    0.11256E+02    0.00000E+00   -0.65517E+01    0.11307E-07   -0.13000E-04   -0.72931E-07
   839    0.23302E+04    0.11328E+02    0.00000E+00   -0.47599E+01    0.11284E-07   -0.12981E-04   -0.63998E-07
   840    0.23240E+04    0.11408E+02    0.00000E+00   -0.29802E+01    0.11260E-07   -0.12963E-04   -0.55085E-07
   841    0.23175E+04    0.11492E+02    0.00000E+00   -0.12141E+01    0.11237E-07   -0.12944E-04   -0.46191E-07
