#    L    TT             EE             BB             TE          
  1554    0.46047E+03    0.17663E+02    0.91153E-01    0.11080E+01
  1555    0.45826E+03    0.17726E+02    0.91045E-01    0.89745E+00
  1556    0.45608E+03    0.17789E+02    0.90936E-01    0.68108E+00
  1557    0.45392E+03    0.17850E+02    0.90828E-01    0.45965E+00
  1558    0.45178E+03    0.17910E+02    0.90720E-01    0.23387E+00
  1559    0.44969E+03    0.17968E+02    0.90612E-01    0.22157E-02
  1560    0.44761E+03    0.18025E+02    0.90505E-01   -0.23459E+00
  1561    0.44554E+03    0.18080E+02    0.90398E-01   -0.47585E+00
  1562    0.44349E+03    0.18134E+02    0.90291E-01   -0.72234E+00
  1563    0.44148E+03    0.18186E+02    0.90184E-01   -0.97261E+00
  1564    0.43949E+03    0.18237E+02    0.90078E-01   -0.12274E+01
  1565    0.43755E+03    0.18286E+02    0.89971E-01   -0.14868E+01
  1566    0.43562E+03    0.18334E+02    0.89866E-01   -0.17494E+01
  1567    0.43370E+03    0.18378E+02    0.89760E-01   -0.20174E+01
  1568    0.43182E+03    0.18423E+02    0.89655E-01   -0.22887E+01
  1569    0.42998E+03    0.18465E+02    0.89550E-01   -0.25639E+01
  1570    0.42816E+03    0.18507E+02    0.89446E-01   -0.28425E+01
  1571    0.42638E+03    0.18548E+02    0.89342E-01   -0.31242E+01
  1572    0.42460E+03    0.18586E+02    0.89238E-01   -0.34100E+01
  1573    0.42286E+03    0.18622E+02    0.89135E-01   -0.36989E+01
  1574    0.42117E+03    0.18656E+02    0.89032E-01   -0.39909E+01
  1575    0.41948E+03    0.18690E+02    0.88930E-01   -0.42859E+01
  1576    0.41783E+03    0.18719E+02    0.88828E-01   -0.45836E+01
  1577    0.41621E+03    0.18748E+02    0.88727E-01   -0.48841E+01
  1578    0.41461E+03    0.18775E+02    0.88626E-01   -0.51870E+01
  1579    0.41305E+03    0.18800E+02    0.88526E-01   -0.54923E+01
  1580    0.41151E+03    0.18825E+02    0.88426E-01   -0.57998E+01
  1581    0.40999E+03    0.18847E+02    0.88326E-01   -0.61093E+01
  1582    0.40852E+03    0.18867E+02    0.88227E-01   -0.64207E+01
  1583    0.40706E+03    0.18884E+02    0.88129E-01   -0.67339E+01
  1584    0.40564E+03    0.18900E+02    0.88031E-01   -0.70487E+01
  1585    0.40423E+03    0.18915E+02    0.87933E-01   -0.73650E+01
  1586    0.40286E+03    0.18927E+02    0.87836E-01   -0.76825E+01
  1587    0.40152E+03    0.18938E+02    0.87740E-01   -0.80013E+01
  1588    0.40022E+03    0.18947E+02    0.87644E-01   -0.83211E+01
  1589    0.39893E+03    0.18954E+02    0.87549E-01   -0.86417E+01
  1590    0.39767E+03    0.18959E+02    0.87454E-01   -0.89630E+01
  1591    0.39645E+03    0.18962E+02    0.87359E-01   -0.92847E+01
  1592    0.39525E+03    0.18964E+02    0.87266E-01   -0.96068E+01
  1593    0.39407E+03    0.18963E+02    0.87172E-01   -0.99292E+01
  1594    0.39292E+03    0.18961E+02    0.87080E-01   -0.10252E+02
  1595    0.39181E+03    0.18957E+02    0.86987E-01   -0.10574E+02
  1596    0.39073E+03    0.18951E+02    0.86896E-01   -0.10895E+02
  1597    0.38966E+03    0.18943E+02    0.86805E-01   -0.11217E+02
  1598    0.38863E+03    0.18932E+02    0.86714E-01   -0.11537E+02
  1599    0.38762E+03    0.18921E+02    0.86624E-01   -0.11857E+02
  1600    0.38664E+03    0.18908E+02    0.86534E-01   -0.12176E+02
  1601    0.38569E+03    0.18893E+02    0.86445E-01   -0.12494E+02
  1602    0.38475E+03    0.18875E+02    0.86356E-01   -0.12810E+02
  1603    0.38386E+03    0.18855E+02    0.86268E-01   -0.13126E+02
  1604    0.38298E+03    0.18834E+02    0.86180E-01   -0.13440E+02
  1605    0.38214E+03    0.18811E+02    0.86093E-01   -0.13752E+02
  1606    0.38131E+03    0.18786E+02    0.86007E-01   -0.14063E+02
  1607    0.38051E+03    0.18760E+02    0.85921E-01   -0.14372E+02
  1608    0.37974E+03    0.18732E+02    0.85835E-01   -0.14679E+02
  1609    0.37900E+03    0.18701E+02    0.85750E-01   -0.14984E+02
  1610    0.37828E+03    0.18669E+02    0.85665E-01   -0.15287E+02
  1611    0.37758E+03    0.18636E+02    0.85581E-01   -0.15588E+02
  1612    0.37692E+03    0.18599E+02    0.85497E-01   -0.15887E+02
  1613    0.37626E+03    0.18562E+02    0.85414E-01   -0.16184E+02
  1614    0.37564E+03    0.18523E+02    0.85331E-01   -0.16478E+02
  1615    0.37505E+03    0.18482E+02    0.85249E-01   -0.16769E+02
  1616    0.37447E+03    0.18440E+02    0.85167E-01   -0.17058E+02
  1617    0.37392E+03    0.18396E+02    0.85085E-01   -0.17343E+02
  1618    0.37339E+03    0.18350E+02    0.85004E-01   -0.17626E+02
  1619    0.37287E+03    0.18302E+02    0.84924E-01   -0.17907E+02
  1620    0.37240E+03    0.18253E+02    0.84844E-01   -0.18184E+02
  1621    0.37194E+03    0.18202E+02    0.84764E-01   -0.18458E+02
  1622    0.37150E+03    0.18150E+02    0.84685E-01   -0.18728E+02
  1623    0.37108E+03    0.18096E+02    0.84607E-01   -0.18996E+02
  1624    0.37068E+03    0.18041E+02    0.84529E-01   -0.19260E+02
  1625    0.37031E+03    0.17983E+02    0.84451E-01   -0.19521E+02
  1626    0.36996E+03    0.17925E+02    0.84374E-01   -0.19778E+02
  1627    0.36962E+03    0.17864E+02    0.84298E-01   -0.20031E+02
  1628    0.36930E+03    0.17803E+02    0.84222E-01   -0.20281E+02
  1629    0.36900E+03    0.17740E+02    0.84146E-01   -0.20526E+02
  1630    0.36873E+03    0.17676E+02    0.84071E-01   -0.20768E+02
  1631    0.36846E+03    0.17610E+02    0.83996E-01   -0.21005E+02
  1632    0.36822E+03    0.17543E+02    0.83922E-01   -0.21239E+02
  1633    0.36801E+03    0.17474E+02    0.83849E-01   -0.21469E+02
  1634    0.36782E+03    0.17404E+02    0.83775E-01   -0.21694E+02
  1635    0.36763E+03    0.17334E+02    0.83703E-01   -0.21915E+02
  1636    0.36746E+03    0.17260E+02    0.83631E-01   -0.22131E+02
  1637    0.36731E+03    0.17187E+02    0.83559E-01   -0.22343E+02
  1638    0.36716E+03    0.17113E+02    0.83488E-01   -0.22551E+02
  1639    0.36705E+03    0.17037E+02    0.83417E-01   -0.22753E+02
  1640    0.36695E+03    0.16959E+02    0.83347E-01   -0.22952E+02
  1641    0.36685E+03    0.16881E+02    0.83278E-01   -0.23146E+02
  1642    0.36677E+03    0.16802E+02    0.83208E-01   -0.23333E+02
  1643    0.36671E+03    0.16722E+02    0.83140E-01   -0.23517E+02
  1644    0.36665E+03    0.16640E+02    0.83072E-01   -0.23697E+02
  1645    0.36661E+03    0.16557E+02    0.83004E-01   -0.23871E+02
  1646    0.36657E+03    0.16474E+02    0.82937E-01   -0.24040E+02
  1647    0.36656E+03    0.16390E+02    0.82870E-01   -0.24203E+02
  1648    0.36656E+03    0.16305E+02    0.82804E-01   -0.24362E+02
  1649    0.36656E+03    0.16219E+02    0.82738E-01   -0.24516E+02
  1650    0.36658E+03    0.16132E+02    0.82673E-01   -0.24663E+02
  1651    0.36660E+03    0.16045E+02    0.82608E-01   -0.24807E+02
  1652    0.36664E+03    0.15955E+02    0.82543E-01   -0.24944E+02
  1653    0.36668E+03    0.15866E+02    0.82479E-01   -0.25075E+02
  1654    0.36673E+03    0.15777E+02    0.82416E-01   -0.25203E+02
  1655    0.36680E+03    0.15687E+02    0.82352E-01   -0.25323E+02
  1656    0.36687E+03    0.15596E+02    0.82290E-01   -0.25439E+02
  1657    0.36693E+03    0.15504E+02    0.82227E-01   -0.25549E+02
  1658    0.36702E+03    0.15411E+02    0.82165E-01   -0.25654E+02
  1659    0.36711E+03    0.15318E+02    0.82103E-01   -0.25753E+02
  1660    0.36720E+03    0.15225E+02    0.82042E-01   -0.25846E+02
  1661    0.36731E+03    0.15131E+02    0.81981E-01   -0.25935E+02
  1662    0.36741E+03    0.15037E+02    0.81920E-01   -0.26018E+02
  1663    0.36752E+03    0.14942E+02    0.81860E-01   -0.26094E+02
  1664    0.36763E+03    0.14846E+02    0.81800E-01   -0.26165E+02
  1665    0.36776E+03    0.14750E+02    0.81740E-01   -0.26231E+02
  1666    0.36788E+03    0.14654E+02    0.81680E-01   -0.26293E+02
  1667    0.36801E+03    0.14558E+02    0.81621E-01   -0.26347E+02
  1668    0.36815E+03    0.14461E+02    0.81561E-01   -0.26397E+02
  1669    0.36828E+03    0.14365E+02    0.81502E-01   -0.26440E+02
  1670    0.36842E+03    0.14267E+02    0.81444E-01   -0.26478E+02
  1671    0.36856E+03    0.14169E+02    0.81385E-01   -0.26511E+02
  1672    0.36871E+03    0.14072E+02    0.81327E-01   -0.26539E+02
  1673    0.36885E+03    0.13973E+02    0.81268E-01   -0.26560E+02
  1674    0.36900E+03    0.13876E+02    0.81210E-01   -0.26576E+02
  1675    0.36913E+03    0.13778E+02    0.81152E-01   -0.26587E+02
  1676    0.36928E+03    0.13678E+02    0.81094E-01   -0.26593E+02
  1677    0.36943E+03    0.13581E+02    0.81036E-01   -0.26593E+02
  1678    0.36957E+03    0.13482E+02    0.80979E-01   -0.26587E+02
  1679    0.36971E+03    0.13384E+02    0.80921E-01   -0.26577E+02
  1680    0.36986E+03    0.13285E+02    0.80863E-01   -0.26561E+02
  1681    0.37000E+03    0.13186E+02    0.80806E-01   -0.26539E+02
  1682    0.37013E+03    0.13088E+02    0.80748E-01   -0.26514E+02
  1683    0.37027E+03    0.12991E+02    0.80691E-01   -0.26482E+02
  1684    0.37041E+03    0.12893E+02    0.80633E-01   -0.26446E+02
  1685    0.37054E+03    0.12795E+02    0.80576E-01   -0.26405E+02
  1686    0.37067E+03    0.12698E+02    0.80518E-01   -0.26358E+02
  1687    0.37079E+03    0.12601E+02    0.80461E-01   -0.26306E+02
  1688    0.37092E+03    0.12504E+02    0.80404E-01   -0.26250E+02
  1689    0.37103E+03    0.12408E+02    0.80346E-01   -0.26188E+02
  1690    0.37113E+03    0.12312E+02    0.80289E-01   -0.26122E+02
  1691    0.37124E+03    0.12218E+02    0.80231E-01   -0.26052E+02
  1692    0.37134E+03    0.12122E+02    0.80174E-01   -0.25976E+02
  1693    0.37143E+03    0.12028E+02    0.80117E-01   -0.25896E+02
  1694    0.37151E+03    0.11934E+02    0.80059E-01   -0.25812E+02
  1695    0.37159E+03    0.11840E+02    0.80002E-01   -0.25722E+02
  1696    0.37167E+03    0.11748E+02    0.79944E-01   -0.25630E+02
  1697    0.37172E+03    0.11655E+02    0.79887E-01   -0.25532E+02
  1698    0.37178E+03    0.11564E+02    0.79829E-01   -0.25431E+02
  1699    0.37183E+03    0.11473E+02    0.79771E-01   -0.25324E+02
  1700    0.37187E+03    0.11382E+02    0.79714E-01   -0.25215E+02
  1701    0.37189E+03    0.11293E+02    0.79656E-01   -0.25100E+02
  1702    0.37192E+03    0.11204E+02    0.79598E-01   -0.24982E+02
  1703    0.37193E+03    0.11117E+02    0.79541E-01   -0.24861E+02
  1704    0.37194E+03    0.11030E+02    0.79483E-01   -0.24736E+02
  1705    0.37193E+03    0.10944E+02    0.79425E-01   -0.24607E+02
  1706    0.37191E+03    0.10857E+02    0.79367E-01   -0.24473E+02
  1707    0.37189E+03    0.10771E+02    0.79310E-01   -0.24338E+02
  1708    0.37185E+03    0.10688E+02    0.79252E-01   -0.24198E+02
  1709    0.37181E+03    0.10605E+02    0.79194E-01   -0.24054E+02
  1710    0.37175E+03    0.10524E+02    0.79136E-01   -0.23907E+02
  1711    0.37168E+03    0.10444E+02    0.79078E-01   -0.23756E+02
  1712    0.37161E+03    0.10363E+02    0.79019E-01   -0.23602E+02
  1713    0.37152E+03    0.10284E+02    0.78961E-01   -0.23445E+02
  1714    0.37141E+03    0.10207E+02    0.78903E-01   -0.23284E+02
  1715    0.37129E+03    0.10129E+02    0.78844E-01   -0.23122E+02
  1716    0.37118E+03    0.10053E+02    0.78786E-01   -0.22955E+02
  1717    0.37104E+03    0.99777E+01    0.78727E-01   -0.22786E+02
  1718    0.37089E+03    0.99039E+01    0.78669E-01   -0.22614E+02
  1719    0.37073E+03    0.98308E+01    0.78610E-01   -0.22438E+02
  1720    0.37056E+03    0.97590E+01    0.78551E-01   -0.22261E+02
  1721    0.37038E+03    0.96887E+01    0.78492E-01   -0.22080E+02
  1722    0.37019E+03    0.96182E+01    0.78433E-01   -0.21897E+02
  1723    0.36998E+03    0.95491E+01    0.78374E-01   -0.21712E+02
  1724    0.36976E+03    0.94821E+01    0.78314E-01   -0.21524E+02
  1725    0.36952E+03    0.94148E+01    0.78255E-01   -0.21334E+02
  1726    0.36928E+03    0.93496E+01    0.78195E-01   -0.21142E+02
  1727    0.36902E+03    0.92849E+01    0.78135E-01   -0.20947E+02
  1728    0.36875E+03    0.92230E+01    0.78074E-01   -0.20751E+02
  1729    0.36848E+03    0.91615E+01    0.78014E-01   -0.20552E+02
  1730    0.36817E+03    0.91005E+01    0.77953E-01   -0.20351E+02
  1731    0.36786E+03    0.90406E+01    0.77892E-01   -0.20150E+02
  1732    0.36753E+03    0.89819E+01    0.77831E-01   -0.19945E+02
  1733    0.36720E+03    0.89251E+01    0.77770E-01   -0.19740E+02
  1734    0.36685E+03    0.88687E+01    0.77708E-01   -0.19533E+02
  1735    0.36648E+03    0.88142E+01    0.77646E-01   -0.19323E+02
  1736    0.36611E+03    0.87599E+01    0.77583E-01   -0.19115E+02
  1737    0.36572E+03    0.87083E+01    0.77521E-01   -0.18903E+02
  1738    0.36531E+03    0.86569E+01    0.77458E-01   -0.18691E+02
  1739    0.36490E+03    0.86074E+01    0.77394E-01   -0.18478E+02
  1740    0.36447E+03    0.85589E+01    0.77331E-01   -0.18265E+02
  1741    0.36404E+03    0.85113E+01    0.77266E-01   -0.18049E+02
  1742    0.36358E+03    0.84656E+01    0.77202E-01   -0.17835E+02
  1743    0.36311E+03    0.84208E+01    0.77137E-01   -0.17618E+02
  1744    0.36263E+03    0.83777E+01    0.77072E-01   -0.17402E+02
  1745    0.36213E+03    0.83348E+01    0.77006E-01   -0.17186E+02
  1746    0.36162E+03    0.82944E+01    0.76940E-01   -0.16969E+02
  1747    0.36111E+03    0.82556E+01    0.76874E-01   -0.16752E+02
  1748    0.36057E+03    0.82185E+01    0.76807E-01   -0.16536E+02
  1749    0.36002E+03    0.81815E+01    0.76740E-01   -0.16318E+02
  1750    0.35945E+03    0.81462E+01    0.76672E-01   -0.16101E+02
  1751    0.35887E+03    0.81118E+01    0.76604E-01   -0.15886E+02
  1752    0.35829E+03    0.80782E+01    0.76536E-01   -0.15669E+02
  1753    0.35769E+03    0.80455E+01    0.76467E-01   -0.15454E+02
  1754    0.35707E+03    0.80151E+01    0.76398E-01   -0.15240E+02
  1755    0.35645E+03    0.79868E+01    0.76328E-01   -0.15025E+02
  1756    0.35582E+03    0.79589E+01    0.76258E-01   -0.14812E+02
  1757    0.35517E+03    0.79323E+01    0.76188E-01   -0.14599E+02
  1758    0.35449E+03    0.79070E+01    0.76117E-01   -0.14387E+02
  1759    0.35382E+03    0.78831E+01    0.76046E-01   -0.14177E+02
  1760    0.35313E+03    0.78606E+01    0.75974E-01   -0.13967E+02
  1761    0.35243E+03    0.78394E+01    0.75902E-01   -0.13758E+02
  1762    0.35171E+03    0.78195E+01    0.75830E-01   -0.13550E+02
  1763    0.35099E+03    0.78010E+01    0.75757E-01   -0.13343E+02
  1764    0.35026E+03    0.77840E+01    0.75684E-01   -0.13139E+02
  1765    0.34951E+03    0.77680E+01    0.75611E-01   -0.12934E+02
  1766    0.34875E+03    0.77533E+01    0.75537E-01   -0.12732E+02
  1767    0.34797E+03    0.77399E+01    0.75463E-01   -0.12530E+02
  1768    0.34719E+03    0.77278E+01    0.75389E-01   -0.12331E+02
  1769    0.34640E+03    0.77170E+01    0.75314E-01   -0.12133E+02
  1770    0.34559E+03    0.77073E+01    0.75239E-01   -0.11937E+02
  1771    0.34477E+03    0.76990E+01    0.75164E-01   -0.11742E+02
  1772    0.34395E+03    0.76917E+01    0.75088E-01   -0.11550E+02
  1773    0.34311E+03    0.76857E+01    0.75012E-01   -0.11358E+02
  1774    0.34226E+03    0.76809E+01    0.74936E-01   -0.11169E+02
  1775    0.34141E+03    0.76773E+01    0.74860E-01   -0.10983E+02
  1776    0.34054E+03    0.76748E+01    0.74783E-01   -0.10797E+02
  1777    0.33966E+03    0.76736E+01    0.74706E-01   -0.10615E+02
  1778    0.33877E+03    0.76734E+01    0.74629E-01   -0.10434E+02
  1779    0.33787E+03    0.76744E+01    0.74551E-01   -0.10256E+02
  1780    0.33697E+03    0.76765E+01    0.74474E-01   -0.10080E+02
  1781    0.33606E+03    0.76796E+01    0.74396E-01   -0.99058E+01
  1782    0.33513E+03    0.76839E+01    0.74318E-01   -0.97345E+01
  1783    0.33419E+03    0.76892E+01    0.74239E-01   -0.95655E+01
  1784    0.33326E+03    0.76954E+01    0.74161E-01   -0.93980E+01
  1785    0.33231E+03    0.77027E+01    0.74082E-01   -0.92344E+01
  1786    0.33136E+03    0.77110E+01    0.74003E-01   -0.90729E+01
  1787    0.33040E+03    0.77204E+01    0.73924E-01   -0.89135E+01
  1788    0.32944E+03    0.77307E+01    0.73844E-01   -0.87584E+01
  1789    0.32846E+03    0.77418E+01    0.73765E-01   -0.86046E+01
  1790    0.32747E+03    0.77539E+01    0.73685E-01   -0.84542E+01
  1791    0.32649E+03    0.77669E+01    0.73605E-01   -0.83072E+01
  1792    0.32550E+03    0.77807E+01    0.73524E-01   -0.81620E+01
  1793    0.32449E+03    0.77954E+01    0.73444E-01   -0.80201E+01
  1794    0.32349E+03    0.78109E+01    0.73363E-01   -0.78814E+01
  1795    0.32248E+03    0.78273E+01    0.73282E-01   -0.77458E+01
  1796    0.32144E+03    0.78444E+01    0.73200E-01   -0.76126E+01
  1797    0.32044E+03    0.78622E+01    0.73119E-01   -0.74831E+01
  1798    0.31941E+03    0.78808E+01    0.73037E-01   -0.73559E+01
  1799    0.31838E+03    0.79001E+01    0.72955E-01   -0.72323E+01
  1800    0.31735E+03    0.79202E+01    0.72873E-01   -0.71124E+01
  1801    0.31632E+03    0.79408E+01    0.72790E-01   -0.69950E+01
  1802    0.31529E+03    0.79621E+01    0.72707E-01   -0.68813E+01
  1803    0.31425E+03    0.79840E+01    0.72624E-01   -0.67714E+01
  1804    0.31320E+03    0.80065E+01    0.72541E-01   -0.66637E+01
  1805    0.31215E+03    0.80297E+01    0.72457E-01   -0.65598E+01
  1806    0.31111E+03    0.80535E+01    0.72373E-01   -0.64592E+01
  1807    0.31005E+03    0.80779E+01    0.72289E-01   -0.63620E+01
  1808    0.30900E+03    0.81027E+01    0.72204E-01   -0.62681E+01
  1809    0.30795E+03    0.81280E+01    0.72119E-01   -0.61776E+01
  1810    0.30689E+03    0.81540E+01    0.72034E-01   -0.60906E+01
  1811    0.30583E+03    0.81804E+01    0.71949E-01   -0.60069E+01
  1812    0.30477E+03    0.82074E+01    0.71863E-01   -0.59267E+01
  1813    0.30371E+03    0.82349E+01    0.71777E-01   -0.58500E+01
  1814    0.30264E+03    0.82628E+01    0.71691E-01   -0.57767E+01
  1815    0.30158E+03    0.82912E+01    0.71605E-01   -0.57069E+01
  1816    0.30052E+03    0.83199E+01    0.71518E-01   -0.56407E+01
  1817    0.29945E+03    0.83491E+01    0.71431E-01   -0.55777E+01
  1818    0.29839E+03    0.83787E+01    0.71344E-01   -0.55183E+01
  1819    0.29730E+03    0.84088E+01    0.71256E-01   -0.54625E+01
  1820    0.29624E+03    0.84391E+01    0.71168E-01   -0.54101E+01
  1821    0.29518E+03    0.84699E+01    0.71081E-01   -0.53612E+01
  1822    0.29411E+03    0.85009E+01    0.70992E-01   -0.53158E+01
  1823    0.29308E+03    0.85323E+01    0.70904E-01   -0.52740E+01
  1824    0.29201E+03    0.85638E+01    0.70815E-01   -0.52355E+01
  1825    0.29096E+03    0.85954E+01    0.70727E-01   -0.52007E+01
  1826    0.28990E+03    0.86281E+01    0.70638E-01   -0.51693E+01
  1827    0.28885E+03    0.86607E+01    0.70549E-01   -0.51413E+01
  1828    0.28779E+03    0.86934E+01    0.70460E-01   -0.51168E+01
  1829    0.28674E+03    0.87255E+01    0.70370E-01   -0.50957E+01
  1830    0.28570E+03    0.87592E+01    0.70281E-01   -0.50781E+01
  1831    0.28465E+03    0.87924E+01    0.70191E-01   -0.50639E+01
  1832    0.28361E+03    0.88256E+01    0.70102E-01   -0.50531E+01
  1833    0.28257E+03    0.88591E+01    0.70012E-01   -0.50456E+01
  1834    0.28154E+03    0.88920E+01    0.69922E-01   -0.50416E+01
  1835    0.28051E+03    0.89259E+01    0.69833E-01   -0.50408E+01
  1836    0.27948E+03    0.89607E+01    0.69743E-01   -0.50434E+01
  1837    0.27846E+03    0.89935E+01    0.69653E-01   -0.50493E+01
  1838    0.27744E+03    0.90273E+01    0.69563E-01   -0.50585E+01
  1839    0.27642E+03    0.90613E+01    0.69473E-01   -0.50708E+01
  1840    0.27542E+03    0.90941E+01    0.69384E-01   -0.50864E+01
  1841    0.27442E+03    0.91278E+01    0.69294E-01   -0.51052E+01
  1842    0.27343E+03    0.91612E+01    0.69204E-01   -0.51270E+01
  1843    0.27243E+03    0.91940E+01    0.69115E-01   -0.51520E+01
  1844    0.27145E+03    0.92271E+01    0.69025E-01   -0.51800E+01
  1845    0.27049E+03    0.92598E+01    0.68936E-01   -0.52110E+01
  1846    0.26951E+03    0.92928E+01    0.68847E-01   -0.52448E+01
  1847    0.26855E+03    0.93254E+01    0.68758E-01   -0.52818E+01
  1848    0.26759E+03    0.93575E+01    0.68669E-01   -0.53214E+01
  1849    0.26664E+03    0.93893E+01    0.68580E-01   -0.53639E+01
  1850    0.26570E+03    0.94206E+01    0.68491E-01   -0.54090E+01
  1851    0.26474E+03    0.94523E+01    0.68402E-01   -0.54569E+01
  1852    0.26383E+03    0.94843E+01    0.68314E-01   -0.55075E+01
  1853    0.26290E+03    0.95145E+01    0.68225E-01   -0.55606E+01
  1854    0.26198E+03    0.95443E+01    0.68137E-01   -0.56165E+01
  1855    0.26108E+03    0.95731E+01    0.68049E-01   -0.56748E+01
  1856    0.26019E+03    0.96023E+01    0.67961E-01   -0.57355E+01
  1857    0.25930E+03    0.96319E+01    0.67873E-01   -0.57987E+01
  1858    0.25842E+03    0.96598E+01    0.67786E-01   -0.58644E+01
  1859    0.25755E+03    0.96881E+01    0.67698E-01   -0.59326E+01
  1860    0.25668E+03    0.97147E+01    0.67611E-01   -0.60030E+01
  1861    0.25584E+03    0.97419E+01    0.67524E-01   -0.60757E+01
  1862    0.25500E+03    0.97681E+01    0.67436E-01   -0.61507E+01
  1863    0.25415E+03    0.97941E+01    0.67350E-01   -0.62277E+01
  1864    0.25333E+03    0.98206E+01    0.67263E-01   -0.63070E+01
  1865    0.25251E+03    0.98455E+01    0.67176E-01   -0.63884E+01
  1866    0.25171E+03    0.98696E+01    0.67090E-01   -0.64718E+01
  1867    0.25090E+03    0.98935E+01    0.67003E-01   -0.65571E+01
  1868    0.25011E+03    0.99166E+01    0.66917E-01   -0.66445E+01
  1869    0.24934E+03    0.99388E+01    0.66831E-01   -0.67336E+01
  1870    0.24857E+03    0.99610E+01    0.66745E-01   -0.68247E+01
  1871    0.24780E+03    0.99831E+01    0.66659E-01   -0.69175E+01
  1872    0.24706E+03    0.10004E+02    0.66573E-01   -0.70122E+01
  1873    0.24631E+03    0.10024E+02    0.66487E-01   -0.71084E+01
  1874    0.24558E+03    0.10043E+02    0.66401E-01   -0.72064E+01
  1875    0.24487E+03    0.10062E+02    0.66316E-01   -0.73059E+01
  1876    0.24415E+03    0.10081E+02    0.66230E-01   -0.74068E+01
  1877    0.24345E+03    0.10099E+02    0.66145E-01   -0.75093E+01
  1878    0.24275E+03    0.10115E+02    0.66060E-01   -0.76132E+01
  1879    0.24207E+03    0.10131E+02    0.65974E-01   -0.77183E+01
  1880    0.24140E+03    0.10146E+02    0.65889E-01   -0.78248E+01
  1881    0.24074E+03    0.10160E+02    0.65804E-01   -0.79324E+01
  1882    0.24008E+03    0.10175E+02    0.65719E-01   -0.80412E+01
  1883    0.23945E+03    0.10187E+02    0.65634E-01   -0.81512E+01
  1884    0.23882E+03    0.10201E+02    0.65550E-01   -0.82622E+01
  1885    0.23820E+03    0.10212E+02    0.65465E-01   -0.83742E+01
  1886    0.23758E+03    0.10224E+02    0.65381E-01   -0.84871E+01
  1887    0.23698E+03    0.10234E+02    0.65296E-01   -0.86010E+01
  1888    0.23639E+03    0.10244E+02    0.65212E-01   -0.87156E+01
  1889    0.23581E+03    0.10252E+02    0.65128E-01   -0.88310E+01
  1890    0.23523E+03    0.10261E+02    0.65044E-01   -0.89472E+01
  1891    0.23468E+03    0.10269E+02    0.64960E-01   -0.90639E+01
  1892    0.23413E+03    0.10275E+02    0.64876E-01   -0.91813E+01
  1893    0.23358E+03    0.10282E+02    0.64793E-01   -0.92991E+01
  1894    0.23305E+03    0.10287E+02    0.64710E-01   -0.94172E+01
  1895    0.23253E+03    0.10292E+02    0.64626E-01   -0.95358E+01
  1896    0.23202E+03    0.10296E+02    0.64543E-01   -0.96548E+01
  1897    0.23152E+03    0.10299E+02    0.64461E-01   -0.97740E+01
  1898    0.23103E+03    0.10301E+02    0.64378E-01   -0.98935E+01
  1899    0.23055E+03    0.10303E+02    0.64296E-01   -0.10013E+02
  1900    0.23007E+03    0.10303E+02    0.64214E-01   -0.10133E+02
  1901    0.22961E+03    0.10303E+02    0.64132E-01   -0.10252E+02
  1902    0.22916E+03    0.10302E+02    0.64051E-01   -0.10372E+02
  1903    0.22871E+03    0.10300E+02    0.63970E-01   -0.10491E+02
  1904    0.22830E+03    0.10298E+02    0.63889E-01   -0.10610E+02
  1905    0.22786E+03    0.10295E+02    0.63808E-01   -0.10729E+02
  1906    0.22744E+03    0.10290E+02    0.63728E-01   -0.10849E+02
  1907    0.22704E+03    0.10286E+02    0.63648E-01   -0.10966E+02
  1908    0.22665E+03    0.10281E+02    0.63569E-01   -0.11085E+02
  1909    0.22626E+03    0.10274E+02    0.63489E-01   -0.11202E+02
  1910    0.22588E+03    0.10268E+02    0.63410E-01   -0.11320E+02
  1911    0.22552E+03    0.10260E+02    0.63332E-01   -0.11437E+02
  1912    0.22516E+03    0.10252E+02    0.63254E-01   -0.11553E+02
  1913    0.22482E+03    0.10242E+02    0.63176E-01   -0.11668E+02
  1914    0.22448E+03    0.10232E+02    0.63099E-01   -0.11783E+02
  1915    0.22415E+03    0.10221E+02    0.63021E-01   -0.11898E+02
  1916    0.22383E+03    0.10209E+02    0.62945E-01   -0.12011E+02
  1917    0.22352E+03    0.10196E+02    0.62868E-01   -0.12124E+02
  1918    0.22322E+03    0.10183E+02    0.62793E-01   -0.12237E+02
  1919    0.22293E+03    0.10169E+02    0.62717E-01   -0.12348E+02
  1920    0.22265E+03    0.10154E+02    0.62642E-01   -0.12459E+02
  1921    0.22237E+03    0.10138E+02    0.62567E-01   -0.12568E+02
  1922    0.22211E+03    0.10121E+02    0.62492E-01   -0.12676E+02
  1923    0.22185E+03    0.10104E+02    0.62418E-01   -0.12783E+02
  1924    0.22159E+03    0.10086E+02    0.62345E-01   -0.12889E+02
  1925    0.22136E+03    0.10066E+02    0.62271E-01   -0.12995E+02
  1926    0.22112E+03    0.10047E+02    0.62198E-01   -0.13098E+02
  1927    0.22088E+03    0.10027E+02    0.62125E-01   -0.13202E+02
  1928    0.22067E+03    0.10006E+02    0.62053E-01   -0.13301E+02
  1929    0.22046E+03    0.99844E+01    0.61981E-01   -0.13401E+02
  1930    0.22026E+03    0.99618E+01    0.61909E-01   -0.13499E+02
  1931    0.22007E+03    0.99376E+01    0.61837E-01   -0.13596E+02
