#    L    TT             EE             TE             PP             TP          
   319    0.32365E+04    0.11825E+02    0.11239E+03    0.15250E+07    0.89672E+03
   320    0.32051E+04    0.12002E+02    0.11205E+03    0.15191E+07    0.88851E+03
   321    0.31738E+04    0.12181E+02    0.11166E+03    0.15132E+07    0.88036E+03
   322    0.31425E+04    0.12357E+02    0.11124E+03    0.15074E+07    0.87228E+03
   323    0.31115E+04    0.12534E+02    0.11078E+03    0.15016E+07    0.86426E+03
   324    0.30805E+04    0.12712E+02    0.11028E+03    0.14959E+07    0.85630E+03
   325    0.30498E+04    0.12886E+02    0.10975E+03    0.14902E+07    0.84840E+03
   326    0.30192E+04    0.13063E+02    0.10918E+03    0.14845E+07    0.84056E+03
   327    0.29887E+04    0.13238E+02    0.10858E+03    0.14788E+07    0.83279E+03
   328    0.29585E+04    0.13412E+02    0.10795E+03    0.14732E+07    0.82508E+03
   329    0.29284E+04    0.13586E+02    0.10727E+03    0.14676E+07    0.81744E+03
   330    0.28985E+04    0.13759E+02    0.10656E+03    0.14621E+07    0.80986E+03
   331    0.28689E+04    0.13931E+02    0.10583E+03    0.14565E+07    0.80234E+03
   332    0.28395E+04    0.14103E+02    0.10506E+03    0.14510E+07    0.79488E+03
   333    0.28102E+04    0.14274E+02    0.10426E+03    0.14456E+07    0.78749E+03
   334    0.27812E+04    0.14444E+02    0.10342E+03    0.14401E+07    0.78016E+03
   335    0.27524E+04    0.14612E+02    0.10255E+03    0.14347E+07    0.77289E+03
   336    0.27239E+04    0.14779E+02    0.10164E+03    0.14293E+07    0.76568E+03
   337    0.26956E+04    0.14945E+02    0.10070E+03    0.14240E+07    0.75854E+03
   338    0.26676E+04    0.15110E+02    0.99731E+02    0.14187E+07    0.75147E+03
   339    0.26399E+04    0.15274E+02    0.98728E+02    0.14134E+07    0.74445E+03
   340    0.26124E+04    0.15437E+02    0.97703E+02    0.14081E+07    0.73750E+03
   341    0.25851E+04    0.15597E+02    0.96635E+02    0.14029E+07    0.73062E+03
   342    0.25582E+04    0.15757E+02    0.95539E+02    0.13976E+07    0.72380E+03
   343    0.25315E+04    0.15915E+02    0.94414E+02    0.13925E+07    0.71704E+03
   344    0.25052E+04    0.16071E+02    0.93260E+02    0.13873E+07    0.71034E+03
   345    0.24792E+04    0.16225E+02    0.92078E+02    0.13822E+07    0.70371E+03
   346    0.24534E+04    0.16378E+02    0.90874E+02    0.13771E+07    0.69715E+03
   347    0.24280E+04    0.16529E+02    0.89634E+02    0.13720E+07    0.69064E+03
   348    0.24029E+04    0.16677E+02    0.88366E+02    0.13669E+07    0.68420E+03
   349    0.23781E+04    0.16824E+02    0.87068E+02    0.13619E+07    0.67783E+03
   350    0.23536E+04    0.16968E+02    0.85749E+02    0.13569E+07    0.67152E+03
   351    0.23296E+04    0.17111E+02    0.84402E+02    0.13519E+07    0.66527E+03
   352    0.23058E+04    0.17252E+02    0.83025E+02    0.13470E+07    0.65909E+03
   353    0.22824E+04    0.17390E+02    0.81635E+02    0.13420E+07    0.65296E+03
   354    0.22592E+04    0.17526E+02    0.80208E+02    0.13371E+07    0.64690E+03
   355    0.22365E+04    0.17659E+02    0.78759E+02    0.13322E+07    0.64089E+03
   356    0.22142E+04    0.17791E+02    0.77297E+02    0.13274E+07    0.63494E+03
   357    0.21922E+04    0.17920E+02    0.75805E+02    0.13226E+07    0.62905E+03
   358    0.21706E+04    0.18045E+02    0.74300E+02    0.13178E+07    0.62321E+03
   359    0.21493E+04    0.18168E+02    0.72765E+02    0.13130E+07    0.61741E+03
   360    0.21284E+04    0.18289E+02    0.71212E+02    0.13082E+07    0.61167E+03
   361    0.21079E+04    0.18408E+02    0.69636E+02    0.13035E+07    0.60598E+03
   362    0.20878E+04    0.18523E+02    0.68042E+02    0.12988E+07    0.60033E+03
   363    0.20681E+04    0.18637E+02    0.66429E+02    0.12941E+07    0.59473E+03
   364    0.20488E+04    0.18746E+02    0.64796E+02    0.12894E+07    0.58917E+03
   365    0.20298E+04    0.18853E+02    0.63147E+02    0.12848E+07    0.58365E+03
   366    0.20113E+04    0.18957E+02    0.61481E+02    0.12801E+07    0.57817E+03
   367    0.19932E+04    0.19057E+02    0.59798E+02    0.12755E+07    0.57273E+03
   368    0.19753E+04    0.19155E+02    0.58100E+02    0.12710E+07    0.56733E+03
   369    0.19581E+04    0.19250E+02    0.56386E+02    0.12664E+07    0.56196E+03
   370    0.19412E+04    0.19341E+02    0.54660E+02    0.12619E+07    0.55663E+03
   371    0.19246E+04    0.19429E+02    0.52919E+02    0.12574E+07    0.55132E+03
   372    0.19085E+04    0.19514E+02    0.51167E+02    0.12529E+07    0.54605E+03
   373    0.18928E+04    0.19596E+02    0.49401E+02    0.12484E+07    0.54081E+03
   374    0.18776E+04    0.19675E+02    0.47624E+02    0.12440E+07    0.53559E+03
   375    0.18627E+04    0.19750E+02    0.45837E+02    0.12395E+07    0.53040E+03
   376    0.18483E+04    0.19822E+02    0.44040E+02    0.12351E+07    0.52523E+03
   377    0.18343E+04    0.19890E+02    0.42235E+02    0.12308E+07    0.52008E+03
   378    0.18207E+04    0.19955E+02    0.40420E+02    0.12264E+07    0.51495E+03
   379    0.18075E+04    0.20017E+02    0.38599E+02    0.12221E+07    0.50985E+03
   380    0.17948E+04    0.20076E+02    0.36769E+02    0.12177E+07    0.50476E+03
   381    0.17825E+04    0.20128E+02    0.34934E+02    0.12134E+07    0.49968E+03
   382    0.17705E+04    0.20180E+02    0.33095E+02    0.12092E+07    0.49462E+03
   383    0.17590E+04    0.20226E+02    0.31249E+02    0.12049E+07    0.48957E+03
   384    0.17480E+04    0.20269E+02    0.29401E+02    0.12007E+07    0.48453E+03
   385    0.17374E+04    0.20310E+02    0.27549E+02    0.11965E+07    0.47950E+03
   386    0.17272E+04    0.20346E+02    0.25694E+02    0.11923E+07    0.47448E+03
   387    0.17173E+04    0.20378E+02    0.23839E+02    0.11881E+07    0.46947E+03
   388    0.17079E+04    0.20407E+02    0.21982E+02    0.11839E+07    0.46445E+03
   389    0.16990E+04    0.20429E+02    0.20125E+02    0.11798E+07    0.45944E+03
   390    0.16904E+04    0.20452E+02    0.18270E+02    0.11757E+07    0.45443E+03
   391    0.16823E+04    0.20469E+02    0.16415E+02    0.11716E+07    0.44943E+03
   392    0.16746E+04    0.20484E+02    0.14564E+02    0.11675E+07    0.44441E+03
   393    0.16673E+04    0.20494E+02    0.12714E+02    0.11634E+07    0.43940E+03
   394    0.16604E+04    0.20501E+02    0.10870E+02    0.11594E+07    0.43438E+03
   395    0.16539E+04    0.20503E+02    0.90278E+01    0.11554E+07    0.42935E+03
   396    0.16478E+04    0.20502E+02    0.71927E+01    0.11513E+07    0.42431E+03
   397    0.16421E+04    0.20498E+02    0.53628E+01    0.11474E+07    0.41926E+03
   398    0.16368E+04    0.20489E+02    0.35394E+01    0.11434E+07    0.41420E+03
   399    0.16319E+04    0.20476E+02    0.17233E+01    0.11394E+07    0.40913E+03
   400    0.16274E+04    0.20461E+02   -0.84570E-01    0.11355E+07    0.40404E+03
   401    0.16233E+04    0.20440E+02   -0.18837E+01    0.11316E+07    0.39894E+03
   402    0.16196E+04    0.20416E+02   -0.36731E+01    0.11277E+07    0.39381E+03
   403    0.16163E+04    0.20389E+02   -0.54524E+01    0.11238E+07    0.38868E+03
   404    0.16134E+04    0.20357E+02   -0.72198E+01    0.11199E+07    0.38354E+03
   405    0.16108E+04    0.20322E+02   -0.89764E+01    0.11161E+07    0.37838E+03
   406    0.16086E+04    0.20283E+02   -0.10720E+02    0.11123E+07    0.37322E+03
   407    0.16068E+04    0.20241E+02   -0.12452E+02    0.11084E+07    0.36805E+03
   408    0.16053E+04    0.20194E+02   -0.14167E+02    0.11047E+07    0.36288E+03
   409    0.16043E+04    0.20145E+02   -0.15869E+02    0.11009E+07    0.35771E+03
   410    0.16036E+04    0.20091E+02   -0.17556E+02    0.10971E+07    0.35253E+03
   411    0.16033E+04    0.20034E+02   -0.19227E+02    0.10934E+07    0.34736E+03
   412    0.16033E+04    0.19974E+02   -0.20881E+02    0.10896E+07    0.34219E+03
   413    0.16036E+04    0.19910E+02   -0.22519E+02    0.10859E+07    0.33703E+03
   414    0.16043E+04    0.19842E+02   -0.24138E+02    0.10822E+07    0.33187E+03
   415    0.16053E+04    0.19772E+02   -0.25738E+02    0.10786E+07    0.32672E+03
   416    0.16067E+04    0.19697E+02   -0.27320E+02    0.10749E+07    0.32159E+03
   417    0.16083E+04    0.19620E+02   -0.28883E+02    0.10712E+07    0.31647E+03
   418    0.16103E+04    0.19537E+02   -0.30424E+02    0.10676E+07    0.31136E+03
   419    0.16127E+04    0.19452E+02   -0.31944E+02    0.10640E+07    0.30627E+03
   420    0.16154E+04    0.19365E+02   -0.33443E+02    0.10604E+07    0.30120E+03
   421    0.16184E+04    0.19274E+02   -0.34920E+02    0.10568E+07    0.29614E+03
   422    0.16217E+04    0.19179E+02   -0.36375E+02    0.10533E+07    0.29111E+03
   423    0.16252E+04    0.19081E+02   -0.37805E+02    0.10497E+07    0.28611E+03
   424    0.16291E+04    0.18980E+02   -0.39213E+02    0.10462E+07    0.28113E+03
   425    0.16332E+04    0.18875E+02   -0.40595E+02    0.10427E+07    0.27618E+03
   426    0.16377E+04    0.18768E+02   -0.41953E+02    0.10392E+07    0.27126E+03
   427    0.16424E+04    0.18658E+02   -0.43287E+02    0.10357E+07    0.26637E+03
   428    0.16474E+04    0.18545E+02   -0.44593E+02    0.10322E+07    0.26151E+03
   429    0.16526E+04    0.18428E+02   -0.45873E+02    0.10288E+07    0.25669E+03
   430    0.16581E+04    0.18310E+02   -0.47127E+02    0.10253E+07    0.25190E+03
   431    0.16639E+04    0.18188E+02   -0.48354E+02    0.10219E+07    0.24716E+03
   432    0.16698E+04    0.18063E+02   -0.49553E+02    0.10185E+07    0.24246E+03
   433    0.16761E+04    0.17937E+02   -0.50723E+02    0.10151E+07    0.23779E+03
   434    0.16825E+04    0.17807E+02   -0.51867E+02    0.10117E+07    0.23318E+03
   435    0.16892E+04    0.17676E+02   -0.52981E+02    0.10084E+07    0.22861E+03
   436    0.16961E+04    0.17542E+02   -0.54067E+02    0.10050E+07    0.22409E+03
   437    0.17033E+04    0.17405E+02   -0.55122E+02    0.10017E+07    0.21962E+03
   438    0.17106E+04    0.17265E+02   -0.56147E+02    0.99835E+06    0.21520E+03
   439    0.17182E+04    0.17125E+02   -0.57143E+02    0.99505E+06    0.21084E+03
   440    0.17260E+04    0.16981E+02   -0.58107E+02    0.99176E+06    0.20653E+03
   441    0.17339E+04    0.16835E+02   -0.59042E+02    0.98848E+06    0.20228E+03
   442    0.17420E+04    0.16687E+02   -0.59944E+02    0.98522E+06    0.19809E+03
   443    0.17503E+04    0.16538E+02   -0.60816E+02    0.98198E+06    0.19396E+03
   444    0.17588E+04    0.16387E+02   -0.61656E+02    0.97875E+06    0.18989E+03
   445    0.17674E+04    0.16233E+02   -0.62464E+02    0.97553E+06    0.18589E+03
   446    0.17761E+04    0.16078E+02   -0.63238E+02    0.97232E+06    0.18196E+03
   447    0.17851E+04    0.15922E+02   -0.63982E+02    0.96914E+06    0.17810E+03
   448    0.17941E+04    0.15763E+02   -0.64693E+02    0.96596E+06    0.17430E+03
   449    0.18033E+04    0.15604E+02   -0.65370E+02    0.96280E+06    0.17058E+03
   450    0.18127E+04    0.15444E+02   -0.66016E+02    0.95965E+06    0.16694E+03
   451    0.18221E+04    0.15281E+02   -0.66628E+02    0.95652E+06    0.16337E+03
   452    0.18316E+04    0.15118E+02   -0.67209E+02    0.95340E+06    0.15988E+03
   453    0.18414E+04    0.14954E+02   -0.67755E+02    0.95029E+06    0.15646E+03
   454    0.18511E+04    0.14788E+02   -0.68269E+02    0.94720E+06    0.15311E+03
   455    0.18610E+04    0.14622E+02   -0.68751E+02    0.94412E+06    0.14984E+03
   456    0.18710E+04    0.14454E+02   -0.69193E+02    0.94105E+06    0.14664E+03
   457    0.18810E+04    0.14286E+02   -0.69611E+02    0.93800E+06    0.14351E+03
   458    0.18911E+04    0.14118E+02   -0.69985E+02    0.93496E+06    0.14045E+03
   459    0.19013E+04    0.13949E+02   -0.70331E+02    0.93194E+06    0.13747E+03
   460    0.19116E+04    0.13779E+02   -0.70642E+02    0.92892E+06    0.13454E+03
   461    0.19219E+04    0.13609E+02   -0.70921E+02    0.92592E+06    0.13169E+03
   462    0.19323E+04    0.13438E+02   -0.71160E+02    0.92294E+06    0.12890E+03
   463    0.19427E+04    0.13268E+02   -0.71378E+02    0.91996E+06    0.12618E+03
   464    0.19530E+04    0.13098E+02   -0.71546E+02    0.91700E+06    0.12353E+03
   465    0.19634E+04    0.12927E+02   -0.71693E+02    0.91405E+06    0.12093E+03
   466    0.19739E+04    0.12756E+02   -0.71797E+02    0.91112E+06    0.11840E+03
   467    0.19844E+04    0.12586E+02   -0.71873E+02    0.90820E+06    0.11594E+03
   468    0.19949E+04    0.12416E+02   -0.71912E+02    0.90529E+06    0.11353E+03
   469    0.20053E+04    0.12245E+02   -0.71924E+02    0.90239E+06    0.11118E+03
   470    0.20159E+04    0.12076E+02   -0.71900E+02    0.89950E+06    0.10890E+03
   471    0.20262E+04    0.11908E+02   -0.71840E+02    0.89663E+06    0.10667E+03
   472    0.20367E+04    0.11740E+02   -0.71751E+02    0.89377E+06    0.10450E+03
   473    0.20471E+04    0.11573E+02   -0.71627E+02    0.89093E+06    0.10238E+03
   474    0.20575E+04    0.11407E+02   -0.71474E+02    0.88809E+06    0.10032E+03
   475    0.20680E+04    0.11241E+02   -0.71285E+02    0.88527E+06    0.98316E+02
   476    0.20782E+04    0.11077E+02   -0.71063E+02    0.88246E+06    0.96365E+02
   477    0.20885E+04    0.10914E+02   -0.70817E+02    0.87966E+06    0.94467E+02
   478    0.20987E+04    0.10751E+02   -0.70527E+02    0.87687E+06    0.92621E+02
   479    0.21088E+04    0.10590E+02   -0.70220E+02    0.87410E+06    0.90826E+02
   480    0.21189E+04    0.10431E+02   -0.69875E+02    0.87133E+06    0.89081E+02
   481    0.21290E+04    0.10273E+02   -0.69496E+02    0.86858E+06    0.87385E+02
   482    0.21390E+04    0.10117E+02   -0.69089E+02    0.86584E+06    0.85738E+02
   483    0.21488E+04    0.99629E+01   -0.68657E+02    0.86312E+06    0.84138E+02
   484    0.21585E+04    0.98105E+01   -0.68193E+02    0.86040E+06    0.82584E+02
   485    0.21682E+04    0.96594E+01   -0.67699E+02    0.85769E+06    0.81077E+02
   486    0.21778E+04    0.95111E+01   -0.67176E+02    0.85500E+06    0.79613E+02
   487    0.21873E+04    0.93648E+01   -0.66626E+02    0.85232E+06    0.78194E+02
   488    0.21967E+04    0.92199E+01   -0.66046E+02    0.84965E+06    0.76817E+02
   489    0.22059E+04    0.90778E+01   -0.65440E+02    0.84699E+06    0.75482E+02
   490    0.22151E+04    0.89384E+01   -0.64805E+02    0.84434E+06    0.74188E+02
   491    0.22241E+04    0.88010E+01   -0.64145E+02    0.84171E+06    0.72935E+02
   492    0.22330E+04    0.86665E+01   -0.63459E+02    0.83908E+06    0.71720E+02
   493    0.22418E+04    0.85332E+01   -0.62745E+02    0.83647E+06    0.70544E+02
   494    0.22504E+04    0.84042E+01   -0.62008E+02    0.83386E+06    0.69405E+02
   495    0.22589E+04    0.82771E+01   -0.61246E+02    0.83127E+06    0.68303E+02
   496    0.22672E+04    0.81536E+01   -0.60459E+02    0.82869E+06    0.67236E+02
   497    0.22753E+04    0.80328E+01   -0.59648E+02    0.82612E+06    0.66204E+02
   498    0.22834E+04    0.79140E+01   -0.58816E+02    0.82356E+06    0.65205E+02
   499    0.22913E+04    0.77994E+01   -0.57958E+02    0.82101E+06    0.64239E+02
   500    0.22991E+04    0.76868E+01   -0.57081E+02    0.81847E+06    0.63306E+02
   501    0.23065E+04    0.75785E+01   -0.56182E+02    0.81594E+06    0.62403E+02
   502    0.23140E+04    0.74736E+01   -0.55261E+02    0.81343E+06    0.61531E+02
   503    0.23212E+04    0.73714E+01   -0.54320E+02    0.81092E+06    0.60689E+02
   504    0.23282E+04    0.72727E+01   -0.53358E+02    0.80842E+06    0.59878E+02
   505    0.23352E+04    0.71781E+01   -0.52379E+02    0.80593E+06    0.59096E+02
   506    0.23418E+04    0.70872E+01   -0.51380E+02    0.80346E+06    0.58344E+02
   507    0.23484E+04    0.69997E+01   -0.50364E+02    0.80099E+06    0.57621E+02
   508    0.23546E+04    0.69165E+01   -0.49329E+02    0.79854E+06    0.56927E+02
   509    0.23608E+04    0.68366E+01   -0.48279E+02    0.79609E+06    0.56262E+02
   510    0.23666E+04    0.67609E+01   -0.47213E+02    0.79365E+06    0.55625E+02
   511    0.23724E+04    0.66888E+01   -0.46131E+02    0.79123E+06    0.55016E+02
   512    0.23779E+04    0.66210E+01   -0.45034E+02    0.78881E+06    0.54435E+02
   513    0.23833E+04    0.65572E+01   -0.43923E+02    0.78641E+06    0.53882E+02
   514    0.23885E+04    0.64977E+01   -0.42800E+02    0.78401E+06    0.53356E+02
   515    0.23934E+04    0.64424E+01   -0.41663E+02    0.78163E+06    0.52857E+02
   516    0.23982E+04    0.63913E+01   -0.40514E+02    0.77925E+06    0.52384E+02
   517    0.24026E+04    0.63447E+01   -0.39354E+02    0.77689E+06    0.51938E+02
   518    0.24069E+04    0.63024E+01   -0.38183E+02    0.77453E+06    0.51518E+02
   519    0.24111E+04    0.62646E+01   -0.37001E+02    0.77219E+06    0.51124E+02
   520    0.24150E+04    0.62312E+01   -0.35811E+02    0.76985E+06    0.50756E+02
   521    0.24185E+04    0.62023E+01   -0.34613E+02    0.76752E+06    0.50413E+02
   522    0.24219E+04    0.61782E+01   -0.33406E+02    0.76521E+06    0.50094E+02
   523    0.24252E+04    0.61586E+01   -0.32192E+02    0.76290E+06    0.49800E+02
   524    0.24282E+04    0.61436E+01   -0.30971E+02    0.76060E+06    0.49531E+02
   525    0.24309E+04    0.61333E+01   -0.29744E+02    0.75831E+06    0.49286E+02
   526    0.24334E+04    0.61278E+01   -0.28512E+02    0.75603E+06    0.49065E+02
   527    0.24359E+04    0.61269E+01   -0.27276E+02    0.75376E+06    0.48867E+02
   528    0.24380E+04    0.61308E+01   -0.26037E+02    0.75150E+06    0.48692E+02
   529    0.24399E+04    0.61398E+01   -0.24793E+02    0.74925E+06    0.48541E+02
   530    0.24415E+04    0.61535E+01   -0.23550E+02    0.74701E+06    0.48412E+02
   531    0.24431E+04    0.61720E+01   -0.22302E+02    0.74478E+06    0.48305E+02
   532    0.24442E+04    0.61954E+01   -0.21055E+02    0.74256E+06    0.48221E+02
   533    0.24452E+04    0.62238E+01   -0.19808E+02    0.74034E+06    0.48158E+02
   534    0.24460E+04    0.62571E+01   -0.18562E+02    0.73814E+06    0.48117E+02
   535    0.24465E+04    0.62954E+01   -0.17317E+02    0.73594E+06    0.48097E+02
   536    0.24468E+04    0.63386E+01   -0.16073E+02    0.73376E+06    0.48098E+02
   537    0.24470E+04    0.63868E+01   -0.14833E+02    0.73158E+06    0.48120E+02
   538    0.24468E+04    0.64400E+01   -0.13596E+02    0.72941E+06    0.48162E+02
   539    0.24465E+04    0.64981E+01   -0.12364E+02    0.72725E+06    0.48224E+02
   540    0.24459E+04    0.65614E+01   -0.11136E+02    0.72510E+06    0.48306E+02
   541    0.24451E+04    0.66295E+01   -0.99135E+01    0.72296E+06    0.48408E+02
   542    0.24441E+04    0.67026E+01   -0.86981E+01    0.72083E+06    0.48529E+02
   543    0.24429E+04    0.67808E+01   -0.74894E+01    0.71871E+06    0.48668E+02
   544    0.24415E+04    0.68640E+01   -0.62883E+01    0.71659E+06    0.48827E+02
   545    0.24398E+04    0.69521E+01   -0.50954E+01    0.71448E+06    0.49003E+02
   546    0.24380E+04    0.70449E+01   -0.39117E+01    0.71239E+06    0.49198E+02
   547    0.24359E+04    0.71427E+01   -0.27374E+01    0.71030E+06    0.49411E+02
   548    0.24336E+04    0.72454E+01   -0.15735E+01    0.70822E+06    0.49641E+02
   549    0.24312E+04    0.73531E+01   -0.42076E+00    0.70614E+06    0.49889E+02
   550    0.24285E+04    0.74657E+01    0.72036E+00    0.70408E+06    0.50153E+02
