#    L    TT             EE             TE             PP             TP          
  1407    0.78728E+03    0.12614E+02   -0.47194E+02    0.18964E+06   -0.10205E+03
  1408    0.78777E+03    0.12467E+02   -0.46578E+02    0.18934E+06   -0.10118E+03
  1409    0.78803E+03    0.12324E+02   -0.45953E+02    0.18903E+06   -0.10029E+03
  1410    0.78836E+03    0.12183E+02   -0.45322E+02    0.18873E+06   -0.99358E+02
  1411    0.78862E+03    0.12045E+02   -0.44683E+02    0.18843E+06   -0.98399E+02
  1412    0.78879E+03    0.11911E+02   -0.44037E+02    0.18813E+06   -0.97410E+02
  1413    0.78880E+03    0.11779E+02   -0.43384E+02    0.18783E+06   -0.96393E+02
  1414    0.78889E+03    0.11650E+02   -0.42724E+02    0.18753E+06   -0.95346E+02
  1415    0.78890E+03    0.11524E+02   -0.42058E+02    0.18724E+06   -0.94272E+02
  1416    0.78890E+03    0.11401E+02   -0.41387E+02    0.18694E+06   -0.93172E+02
  1417    0.78875E+03    0.11281E+02   -0.40711E+02    0.18664E+06   -0.92046E+02
  1418    0.78860E+03    0.11163E+02   -0.40027E+02    0.18634E+06   -0.90894E+02
  1419    0.78837E+03    0.11050E+02   -0.39339E+02    0.18605E+06   -0.89719E+02
  1420    0.78813E+03    0.10939E+02   -0.38647E+02    0.18575E+06   -0.88519E+02
  1421    0.78782E+03    0.10831E+02   -0.37949E+02    0.18546E+06   -0.87298E+02
  1422    0.78751E+03    0.10727E+02   -0.37248E+02    0.18516E+06   -0.86055E+02
  1423    0.78704E+03    0.10626E+02   -0.36542E+02    0.18487E+06   -0.84790E+02
  1424    0.78665E+03    0.10528E+02   -0.35832E+02    0.18457E+06   -0.83506E+02
  1425    0.78610E+03    0.10434E+02   -0.35119E+02    0.18428E+06   -0.82203E+02
  1426    0.78548E+03    0.10343E+02   -0.34402E+02    0.18399E+06   -0.80881E+02
  1427    0.78494E+03    0.10255E+02   -0.33682E+02    0.18370E+06   -0.79541E+02
  1428    0.78424E+03    0.10169E+02   -0.32960E+02    0.18341E+06   -0.78185E+02
  1429    0.78347E+03    0.10089E+02   -0.32235E+02    0.18312E+06   -0.76813E+02
  1430    0.78269E+03    0.10011E+02   -0.31508E+02    0.18283E+06   -0.75426E+02
  1431    0.78185E+03    0.99356E+01   -0.30779E+02    0.18254E+06   -0.74025E+02
  1432    0.78093E+03    0.98645E+01   -0.30048E+02    0.18225E+06   -0.72610E+02
  1433    0.78008E+03    0.97966E+01   -0.29316E+02    0.18196E+06   -0.71183E+02
  1434    0.77909E+03    0.97326E+01   -0.28582E+02    0.18167E+06   -0.69743E+02
  1435    0.77802E+03    0.96710E+01   -0.27848E+02    0.18138E+06   -0.68293E+02
  1436    0.77695E+03    0.96132E+01   -0.27115E+02    0.18110E+06   -0.66833E+02
  1437    0.77574E+03    0.95592E+01   -0.26380E+02    0.18081E+06   -0.65364E+02
  1438    0.77453E+03    0.95075E+01   -0.25647E+02    0.18052E+06   -0.63886E+02
  1439    0.77324E+03    0.94604E+01   -0.24912E+02    0.18024E+06   -0.62401E+02
  1440    0.77196E+03    0.94163E+01   -0.24179E+02    0.17995E+06   -0.60909E+02
  1441    0.77061E+03    0.93752E+01   -0.23448E+02    0.17967E+06   -0.59411E+02
  1442    0.76919E+03    0.93378E+01   -0.22718E+02    0.17938E+06   -0.57908E+02
  1443    0.76769E+03    0.93049E+01   -0.21988E+02    0.17910E+06   -0.56401E+02
  1444    0.76620E+03    0.92742E+01   -0.21261E+02    0.17882E+06   -0.54890E+02
  1445    0.76456E+03    0.92479E+01   -0.20537E+02    0.17853E+06   -0.53377E+02
  1446    0.76300E+03    0.92238E+01   -0.19814E+02    0.17825E+06   -0.51861E+02
  1447    0.76123E+03    0.92040E+01   -0.19092E+02    0.17797E+06   -0.50345E+02
  1448    0.75953E+03    0.91878E+01   -0.18377E+02    0.17769E+06   -0.48829E+02
  1449    0.75776E+03    0.91738E+01   -0.17663E+02    0.17741E+06   -0.47314E+02
  1450    0.75593E+03    0.91641E+01   -0.16953E+02    0.17713E+06   -0.45800E+02
  1451    0.75410E+03    0.91579E+01   -0.16248E+02    0.17685E+06   -0.44289E+02
  1452    0.75212E+03    0.91546E+01   -0.15547E+02    0.17657E+06   -0.42782E+02
  1453    0.75015E+03    0.91547E+01   -0.14850E+02    0.17629E+06   -0.41282E+02
  1454    0.74819E+03    0.91584E+01   -0.14157E+02    0.17602E+06   -0.39789E+02
  1455    0.74616E+03    0.91648E+01   -0.13469E+02    0.17574E+06   -0.38308E+02
  1456    0.74406E+03    0.91755E+01   -0.12788E+02    0.17546E+06   -0.36838E+02
  1457    0.74182E+03    0.91881E+01   -0.12111E+02    0.17518E+06   -0.35383E+02
  1458    0.73967E+03    0.92050E+01   -0.11439E+02    0.17491E+06   -0.33944E+02
  1459    0.73744E+03    0.92245E+01   -0.10772E+02    0.17463E+06   -0.32524E+02
  1460    0.73514E+03    0.92482E+01   -0.10112E+02    0.17436E+06   -0.31124E+02
  1461    0.73286E+03    0.92731E+01   -0.94583E+01    0.17408E+06   -0.29746E+02
  1462    0.73050E+03    0.93022E+01   -0.88108E+01    0.17381E+06   -0.28392E+02
  1463    0.72801E+03    0.93346E+01   -0.81692E+01    0.17354E+06   -0.27065E+02
  1464    0.72559E+03    0.93696E+01   -0.75341E+01    0.17326E+06   -0.25766E+02
  1465    0.72304E+03    0.94080E+01   -0.69064E+01    0.17299E+06   -0.24497E+02
  1466    0.72057E+03    0.94498E+01   -0.62852E+01    0.17272E+06   -0.23260E+02
  1467    0.71795E+03    0.94941E+01   -0.56720E+01    0.17245E+06   -0.22058E+02
  1468    0.71535E+03    0.95417E+01   -0.50659E+01    0.17218E+06   -0.20891E+02
  1469    0.71275E+03    0.95919E+01   -0.44676E+01    0.17191E+06   -0.19763E+02
  1470    0.70994E+03    0.96446E+01   -0.38763E+01    0.17164E+06   -0.18675E+02
  1471    0.70728E+03    0.97014E+01   -0.32943E+01    0.17137E+06   -0.17629E+02
  1472    0.70456E+03    0.97606E+01   -0.27199E+01    0.17110E+06   -0.16628E+02
  1473    0.70178E+03    0.98223E+01   -0.21547E+01    0.17083E+06   -0.15672E+02
  1474    0.69885E+03    0.98866E+01   -0.15970E+01    0.17056E+06   -0.14765E+02
  1475    0.69601E+03    0.99532E+01   -0.10483E+01    0.17029E+06   -0.13907E+02
  1476    0.69310E+03    0.10023E+02   -0.50927E+00    0.17002E+06   -0.13102E+02
  1477    0.69021E+03    0.10095E+02    0.21586E-01    0.16976E+06   -0.12351E+02
  1478    0.68725E+03    0.10170E+02    0.54287E+00    0.16949E+06   -0.11656E+02
  1479    0.68429E+03    0.10248E+02    0.10544E+01    0.16923E+06   -0.11019E+02
  1480    0.68128E+03    0.10328E+02    0.15567E+01    0.16896E+06   -0.10442E+02
  1481    0.67820E+03    0.10410E+02    0.20493E+01    0.16870E+06   -0.99268E+01
  1482    0.67515E+03    0.10495E+02    0.25321E+01    0.16843E+06   -0.94759E+01
  1483    0.67204E+03    0.10583E+02    0.30049E+01    0.16817E+06   -0.90910E+01
  1484    0.66894E+03    0.10672E+02    0.34676E+01    0.16790E+06   -0.87741E+01
  1485    0.66579E+03    0.10763E+02    0.39200E+01    0.16764E+06   -0.85271E+01
  1486    0.66261E+03    0.10857E+02    0.43621E+01    0.16738E+06   -0.83521E+01
  1487    0.65941E+03    0.10953E+02    0.47937E+01    0.16712E+06   -0.82511E+01
  1488    0.65620E+03    0.11051E+02    0.52148E+01    0.16685E+06   -0.82260E+01
  1489    0.65295E+03    0.11151E+02    0.56250E+01    0.16659E+06   -0.82789E+01
  1490    0.64968E+03    0.11252E+02    0.60244E+01    0.16633E+06   -0.84117E+01
  1491    0.64640E+03    0.11356E+02    0.64128E+01    0.16607E+06   -0.86264E+01
  1492    0.64311E+03    0.11461E+02    0.67902E+01    0.16581E+06   -0.89249E+01
  1493    0.63979E+03    0.11568E+02    0.71564E+01    0.16555E+06   -0.93094E+01
  1494    0.63645E+03    0.11676E+02    0.75113E+01    0.16529E+06   -0.97818E+01
  1495    0.63310E+03    0.11787E+02    0.78548E+01    0.16504E+06   -0.10344E+02
  1496    0.62974E+03    0.11899E+02    0.81870E+01    0.16478E+06   -0.10998E+02
  1497    0.62635E+03    0.12012E+02    0.85076E+01    0.16452E+06   -0.11746E+02
  1498    0.62297E+03    0.12127E+02    0.88166E+01    0.16426E+06   -0.12590E+02
  1499    0.61957E+03    0.12243E+02    0.91141E+01    0.16401E+06   -0.13531E+02
  1500    0.61616E+03    0.12360E+02    0.93998E+01    0.16375E+06   -0.14572E+02
  1501    0.61274E+03    0.12479E+02    0.96738E+01    0.16350E+06   -0.15714E+02
  1502    0.60931E+03    0.12598E+02    0.99358E+01    0.16324E+06   -0.16953E+02
  1503    0.60588E+03    0.12719E+02    0.10186E+02    0.16299E+06   -0.18284E+02
  1504    0.60244E+03    0.12841E+02    0.10424E+02    0.16273E+06   -0.19701E+02
  1505    0.59899E+03    0.12964E+02    0.10651E+02    0.16248E+06   -0.21200E+02
  1506    0.59553E+03    0.13088E+02    0.10865E+02    0.16222E+06   -0.22775E+02
  1507    0.59208E+03    0.13213E+02    0.11068E+02    0.16197E+06   -0.24422E+02
  1508    0.58862E+03    0.13338E+02    0.11258E+02    0.16172E+06   -0.26136E+02
  1509    0.58515E+03    0.13464E+02    0.11436E+02    0.16147E+06   -0.27911E+02
  1510    0.58170E+03    0.13591E+02    0.11602E+02    0.16121E+06   -0.29743E+02
  1511    0.57823E+03    0.13719E+02    0.11757E+02    0.16096E+06   -0.31627E+02
  1512    0.57476E+03    0.13847E+02    0.11898E+02    0.16071E+06   -0.33557E+02
  1513    0.57129E+03    0.13976E+02    0.12028E+02    0.16046E+06   -0.35528E+02
  1514    0.56783E+03    0.14106E+02    0.12146E+02    0.16021E+06   -0.37536E+02
  1515    0.56439E+03    0.14236E+02    0.12253E+02    0.15996E+06   -0.39576E+02
  1516    0.56093E+03    0.14366E+02    0.12346E+02    0.15971E+06   -0.41641E+02
  1517    0.55749E+03    0.14496E+02    0.12428E+02    0.15947E+06   -0.43729E+02
  1518    0.55404E+03    0.14627E+02    0.12499E+02    0.15922E+06   -0.45832E+02
  1519    0.55061E+03    0.14758E+02    0.12557E+02    0.15897E+06   -0.47947E+02
  1520    0.54719E+03    0.14889E+02    0.12603E+02    0.15872E+06   -0.50068E+02
  1521    0.54377E+03    0.15021E+02    0.12638E+02    0.15847E+06   -0.52191E+02
  1522    0.54035E+03    0.15151E+02    0.12661E+02    0.15823E+06   -0.54310E+02
  1523    0.53695E+03    0.15282E+02    0.12672E+02    0.15798E+06   -0.56420E+02
  1524    0.53355E+03    0.15414E+02    0.12671E+02    0.15774E+06   -0.58516E+02
  1525    0.53016E+03    0.15545E+02    0.12659E+02    0.15749E+06   -0.60593E+02
  1526    0.52680E+03    0.15676E+02    0.12635E+02    0.15725E+06   -0.62647E+02
  1527    0.52344E+03    0.15805E+02    0.12599E+02    0.15700E+06   -0.64672E+02
  1528    0.52009E+03    0.15936E+02    0.12553E+02    0.15676E+06   -0.66663E+02
  1529    0.51676E+03    0.16065E+02    0.12496E+02    0.15652E+06   -0.68615E+02
  1530    0.51345E+03    0.16194E+02    0.12426E+02    0.15627E+06   -0.70523E+02
  1531    0.51015E+03    0.16323E+02    0.12346E+02    0.15603E+06   -0.72382E+02
  1532    0.50688E+03    0.16451E+02    0.12255E+02    0.15579E+06   -0.74187E+02
  1533    0.50361E+03    0.16579E+02    0.12154E+02    0.15555E+06   -0.75934E+02
  1534    0.50037E+03    0.16706E+02    0.12040E+02    0.15530E+06   -0.77616E+02
  1535    0.49715E+03    0.16832E+02    0.11917E+02    0.15506E+06   -0.79229E+02
  1536    0.49394E+03    0.16957E+02    0.11782E+02    0.15482E+06   -0.80768E+02
  1537    0.49077E+03    0.17081E+02    0.11637E+02    0.15458E+06   -0.82228E+02
  1538    0.48762E+03    0.17205E+02    0.11483E+02    0.15434E+06   -0.83604E+02
  1539    0.48446E+03    0.17327E+02    0.11318E+02    0.15410E+06   -0.84891E+02
  1540    0.48135E+03    0.17448E+02    0.11143E+02    0.15386E+06   -0.86083E+02
  1541    0.47826E+03    0.17569E+02    0.10957E+02    0.15363E+06   -0.87177E+02
  1542    0.47519E+03    0.17688E+02    0.10763E+02    0.15339E+06   -0.88166E+02
  1543    0.47214E+03    0.17805E+02    0.10558E+02    0.15315E+06   -0.89046E+02
  1544    0.46912E+03    0.17922E+02    0.10344E+02    0.15291E+06   -0.89811E+02
  1545    0.46613E+03    0.18037E+02    0.10121E+02    0.15268E+06   -0.90458E+02
  1546    0.46316E+03    0.18150E+02    0.98875E+01    0.15244E+06   -0.90980E+02
  1547    0.46022E+03    0.18263E+02    0.96459E+01    0.15220E+06   -0.91372E+02
  1548    0.45732E+03    0.18374E+02    0.93953E+01    0.15197E+06   -0.91631E+02
  1549    0.45445E+03    0.18482E+02    0.91363E+01    0.15173E+06   -0.91750E+02
  1550    0.45161E+03    0.18590E+02    0.88684E+01    0.15150E+06   -0.91724E+02
  1551    0.44878E+03    0.18695E+02    0.85916E+01    0.15126E+06   -0.91551E+02
  1552    0.44601E+03    0.18799E+02    0.83074E+01    0.15103E+06   -0.91235E+02
  1553    0.44325E+03    0.18902E+02    0.80159E+01    0.15080E+06   -0.90783E+02
  1554    0.44054E+03    0.19003E+02    0.77154E+01    0.15056E+06   -0.90201E+02
  1555    0.43784E+03    0.19102E+02    0.74076E+01    0.15033E+06   -0.89495E+02
  1556    0.43519E+03    0.19198E+02    0.70918E+01    0.15010E+06   -0.88673E+02
  1557    0.43257E+03    0.19293E+02    0.67686E+01    0.14987E+06   -0.87741E+02
  1558    0.42999E+03    0.19386E+02    0.64389E+01    0.14963E+06   -0.86704E+02
  1559    0.42745E+03    0.19476E+02    0.61011E+01    0.14940E+06   -0.85571E+02
  1560    0.42493E+03    0.19565E+02    0.57561E+01    0.14917E+06   -0.84346E+02
  1561    0.42244E+03    0.19652E+02    0.54045E+01    0.14894E+06   -0.83038E+02
  1562    0.41998E+03    0.19737E+02    0.50457E+01    0.14871E+06   -0.81652E+02
  1563    0.41756E+03    0.19819E+02    0.46812E+01    0.14848E+06   -0.80195E+02
  1564    0.41518E+03    0.19900E+02    0.43102E+01    0.14825E+06   -0.78673E+02
  1565    0.41285E+03    0.19978E+02    0.39328E+01    0.14802E+06   -0.77093E+02
  1566    0.41054E+03    0.20054E+02    0.35504E+01    0.14780E+06   -0.75462E+02
  1567    0.40826E+03    0.20126E+02    0.31609E+01    0.14757E+06   -0.73785E+02
  1568    0.40603E+03    0.20199E+02    0.27663E+01    0.14734E+06   -0.72070E+02
  1569    0.40384E+03    0.20268E+02    0.23662E+01    0.14711E+06   -0.70323E+02
  1570    0.40169E+03    0.20335E+02    0.19610E+01    0.14689E+06   -0.68551E+02
  1571    0.39957E+03    0.20402E+02    0.15514E+01    0.14666E+06   -0.66759E+02
  1572    0.39749E+03    0.20463E+02    0.11360E+01    0.14643E+06   -0.64956E+02
  1573    0.39544E+03    0.20524E+02    0.71621E+00    0.14621E+06   -0.63146E+02
  1574    0.39345E+03    0.20581E+02    0.29189E+00    0.14598E+06   -0.61337E+02
  1575    0.39149E+03    0.20637E+02   -0.13663E+00    0.14576E+06   -0.59535E+02
  1576    0.38956E+03    0.20688E+02   -0.56926E+00    0.14553E+06   -0.57747E+02
  1577    0.38768E+03    0.20738E+02   -0.10058E+01    0.14531E+06   -0.55979E+02
  1578    0.38584E+03    0.20786E+02   -0.14458E+01    0.14508E+06   -0.54238E+02
  1579    0.38404E+03    0.20830E+02   -0.18894E+01    0.14486E+06   -0.52530E+02
  1580    0.38227E+03    0.20873E+02   -0.23362E+01    0.14464E+06   -0.50862E+02
  1581    0.38053E+03    0.20913E+02   -0.27859E+01    0.14441E+06   -0.49241E+02
  1582    0.37885E+03    0.20951E+02   -0.32385E+01    0.14419E+06   -0.47672E+02
  1583    0.37719E+03    0.20984E+02   -0.36937E+01    0.14397E+06   -0.46162E+02
  1584    0.37559E+03    0.21017E+02   -0.41514E+01    0.14375E+06   -0.44719E+02
  1585    0.37401E+03    0.21047E+02   -0.46112E+01    0.14353E+06   -0.43348E+02
  1586    0.37248E+03    0.21073E+02   -0.50729E+01    0.14331E+06   -0.42056E+02
  1587    0.37099E+03    0.21097E+02   -0.55366E+01    0.14309E+06   -0.40849E+02
  1588    0.36955E+03    0.21119E+02   -0.60018E+01    0.14287E+06   -0.39734E+02
  1589    0.36813E+03    0.21138E+02   -0.64683E+01    0.14265E+06   -0.38718E+02
  1590    0.36676E+03    0.21154E+02   -0.69359E+01    0.14243E+06   -0.37807E+02
  1591    0.36543E+03    0.21167E+02   -0.74044E+01    0.14221E+06   -0.37007E+02
  1592    0.36413E+03    0.21178E+02   -0.78735E+01    0.14199E+06   -0.36326E+02
  1593    0.36288E+03    0.21186E+02   -0.83432E+01    0.14177E+06   -0.35769E+02
  1594    0.36165E+03    0.21192E+02   -0.88131E+01    0.14155E+06   -0.35344E+02
  1595    0.36048E+03    0.21195E+02   -0.92828E+01    0.14134E+06   -0.35056E+02
  1596    0.35935E+03    0.21195E+02   -0.97523E+01    0.14112E+06   -0.34912E+02
  1597    0.35825E+03    0.21193E+02   -0.10221E+02    0.14090E+06   -0.34919E+02
  1598    0.35719E+03    0.21187E+02   -0.10690E+02    0.14069E+06   -0.35084E+02
  1599    0.35616E+03    0.21179E+02   -0.11157E+02    0.14047E+06   -0.35412E+02
  1600    0.35518E+03    0.21169E+02   -0.11624E+02    0.14025E+06   -0.35910E+02
  1601    0.35423E+03    0.21156E+02   -0.12088E+02    0.14004E+06   -0.36583E+02
  1602    0.35331E+03    0.21140E+02   -0.12552E+02    0.13982E+06   -0.37426E+02
  1603    0.35245E+03    0.21121E+02   -0.13014E+02    0.13961E+06   -0.38431E+02
  1604    0.35161E+03    0.21099E+02   -0.13474E+02    0.13940E+06   -0.39591E+02
  1605    0.35082E+03    0.21076E+02   -0.13932E+02    0.13918E+06   -0.40899E+02
  1606    0.35006E+03    0.21049E+02   -0.14388E+02    0.13897E+06   -0.42349E+02
  1607    0.34933E+03    0.21020E+02   -0.14842E+02    0.13876E+06   -0.43932E+02
  1608    0.34863E+03    0.20989E+02   -0.15293E+02    0.13854E+06   -0.45641E+02
  1609    0.34799E+03    0.20954E+02   -0.15742E+02    0.13833E+06   -0.47470E+02
  1610    0.34737E+03    0.20917E+02   -0.16188E+02    0.13812E+06   -0.49411E+02
  1611    0.34679E+03    0.20877E+02   -0.16630E+02    0.13791E+06   -0.51456E+02
  1612    0.34625E+03    0.20835E+02   -0.17070E+02    0.13770E+06   -0.53600E+02
  1613    0.34573E+03    0.20790E+02   -0.17507E+02    0.13748E+06   -0.55834E+02
  1614    0.34525E+03    0.20743E+02   -0.17940E+02    0.13727E+06   -0.58151E+02
  1615    0.34481E+03    0.20693E+02   -0.18369E+02    0.13706E+06   -0.60544E+02
  1616    0.34440E+03    0.20640E+02   -0.18795E+02    0.13685E+06   -0.63007E+02
  1617    0.34402E+03    0.20586E+02   -0.19216E+02    0.13664E+06   -0.65531E+02
  1618    0.34368E+03    0.20529E+02   -0.19634E+02    0.13643E+06   -0.68109E+02
  1619    0.34335E+03    0.20469E+02   -0.20047E+02    0.13623E+06   -0.70735E+02
  1620    0.34308E+03    0.20407E+02   -0.20457E+02    0.13602E+06   -0.73401E+02
  1621    0.34283E+03    0.20342E+02   -0.20861E+02    0.13581E+06   -0.76100E+02
  1622    0.34262E+03    0.20276E+02   -0.21261E+02    0.13560E+06   -0.78825E+02
  1623    0.34242E+03    0.20207E+02   -0.21657E+02    0.13539E+06   -0.81569E+02
  1624    0.34227E+03    0.20136E+02   -0.22047E+02    0.13519E+06   -0.84323E+02
  1625    0.34215E+03    0.20061E+02   -0.22432E+02    0.13498E+06   -0.87082E+02
  1626    0.34205E+03    0.19986E+02   -0.22813E+02    0.13477E+06   -0.89838E+02
  1627    0.34197E+03    0.19907E+02   -0.23187E+02    0.13457E+06   -0.92584E+02
  1628    0.34193E+03    0.19827E+02   -0.23557E+02    0.13436E+06   -0.95312E+02
  1629    0.34192E+03    0.19745E+02   -0.23920E+02    0.13416E+06   -0.98016E+02
  1630    0.34193E+03    0.19661E+02   -0.24278E+02    0.13395E+06   -0.10069E+03
  1631    0.34196E+03    0.19574E+02   -0.24630E+02    0.13375E+06   -0.10332E+03
  1632    0.34203E+03    0.19485E+02   -0.24976E+02    0.13354E+06   -0.10591E+03
  1633    0.34212E+03    0.19394E+02   -0.25316E+02    0.13334E+06   -0.10844E+03
  1634    0.34225E+03    0.19302E+02   -0.25650E+02    0.13313E+06   -0.11091E+03
  1635    0.34239E+03    0.19208E+02   -0.25978E+02    0.13293E+06   -0.11332E+03
  1636    0.34255E+03    0.19110E+02   -0.26299E+02    0.13273E+06   -0.11565E+03
  1637    0.34274E+03    0.19012E+02   -0.26614E+02    0.13253E+06   -0.11790E+03
  1638    0.34295E+03    0.18912E+02   -0.26921E+02    0.13232E+06   -0.12006E+03
  1639    0.34319E+03    0.18810E+02   -0.27222E+02    0.13212E+06   -0.12212E+03
  1640    0.34344E+03    0.18706E+02   -0.27517E+02    0.13192E+06   -0.12408E+03
  1641    0.34371E+03    0.18601E+02   -0.27805E+02    0.13172E+06   -0.12593E+03
  1642    0.34401E+03    0.18494E+02   -0.28084E+02    0.13152E+06   -0.12766E+03
  1643    0.34432E+03    0.18387E+02   -0.28357E+02    0.13132E+06   -0.12926E+03
  1644    0.34464E+03    0.18275E+02   -0.28625E+02    0.13112E+06   -0.13073E+03
  1645    0.34499E+03    0.18163E+02   -0.28883E+02    0.13092E+06   -0.13206E+03
  1646    0.34534E+03    0.18051E+02   -0.29135E+02    0.13072E+06   -0.13325E+03
  1647    0.34573E+03    0.17936E+02   -0.29377E+02    0.13052E+06   -0.13428E+03
  1648    0.34613E+03    0.17820E+02   -0.29614E+02    0.13032E+06   -0.13515E+03
  1649    0.34654E+03    0.17703E+02   -0.29843E+02    0.13012E+06   -0.13585E+03
  1650    0.34697E+03    0.17584E+02   -0.30064E+02    0.12992E+06   -0.13638E+03
